"Iteration","Dst","Src","Priority","Number","Percentage","run","method","users","speed"
"151",1,21,5,0.3,2,0.825,"15","it",12,"0"
"152",1,7,1,1,4,1,"15","it",12,"0"
"153",1,9,5,1,4,1,"15","it",12,"0"
"154",1,26,5,1,4,1,"15","it",12,"0"
"155",1,10,5,1,4,1,"15","it",12,"0"
"156",1,30,5,0.3,2,0.825,"15","it",12,"0"
"157",1,16,1,1,4,1,"15","ahp",12,"0"
"158",1,33,1,1,4,1,"15","ahp",12,"0"
"159",1,34,5,1,4,1,"15","ahp",12,"0"
"160",1,18,1,0.7,2,0.91,"15","ahp",12,"0"
"161",1,19,1,1,4,1,"15","ahp",12,"0"
"162",1,20,3,0.4,2,0.988,"15","ahp",12,"0"
"163",1,21,1,0.3,2,0.825,"15","ahp",12,"0"
"164",1,7,1,1,4,1,"15","ahp",12,"0"
"165",1,9,3,0.4,2,0.988,"15","ahp",12,"0"
"166",1,26,5,1,4,1,"15","ahp",12,"0"
"167",1,10,1,0.3,2,0.825,"15","ahp",12,"0"
"168",1,30,1,0.3,2,0.825,"15","ahp",12,"0"
"169",1,32,1,1,4,1,"16","it",12,"0"
"170",1,34,1,1,4,1,"16","it",12,"0"
"171",1,18,0,1,4,1,"16","it",12,"0"
"172",1,35,2,1,4,1,"16","it",12,"0"
"173",1,20,2,0.3,2,0.825,"16","it",12,"0"
"174",1,25,1,1,4,1,"16","it",12,"0"
"175",1,9,5,0.3,2,0.825,"16","it",12,"0"
"176",1,11,5,0.3,2,0.825,"16","it",12,"0"
"177",1,27,2,1,4,1,"16","it",12,"0"
"178",1,29,2,1,4,1,"16","it",12,"0"
"179",1,14,2,1,4,1,"16","it",12,"0"
"180",1,15,5,1,4,1,"16","it",12,"0"
"181",1,32,1,1,4,1,"16","ahp",12,"0"
"182",1,34,1,1,4,1,"16","ahp",12,"0"
"183",1,18,2,1,4,1,"16","ahp",12,"0"
"184",1,35,2,1,4,1,"16","ahp",12,"0"
"185",1,20,1,0.3,2,0.825,"16","ahp",12,"0"
"186",1,25,3,0.4,2,0.988,"16","ahp",12,"0"
"187",1,9,1,0.3,2,0.825,"16","ahp",12,"0"
"188",1,11,2,0.3,2,0.825,"16","ahp",12,"0"
"189",1,27,1,0.7,2,0.94,"16","ahp",12,"0"
"190",1,29,1,0.7,2,0.85,"16","ahp",12,"0"
"191",1,14,1,1,4,1,"16","ahp",12,"0"
"192",1,15,5,1,4,1,"16","ahp",12,"0"
"193",1,16,0,1,4,1,"17","it",12,"0"
"194",1,32,0,1,4,1,"17","it",12,"0"
"195",1,34,0,1,4,1,"17","it",12,"0"
"196",1,19,5,1,4,1,"17","it",12,"0"
"197",1,7,5,1,4,1,"17","it",12,"0"
"198",1,9,1,0.3,2,0.825,"17","it",12,"0"
"199",1,27,5,1,4,1,"17","it",12,"0"
"200",1,11,0,0.3,2,0.825,"17","it",12,"0"
"201",1,28,5,0.3,2,0.825,"17","it",12,"0"
"202",1,12,5,0.3,2,0.825,"17","it",12,"0"
"203",1,29,5,1,4,1,"17","it",12,"0"
"204",1,15,5,1,4,1,"17","it",12,"0"
"205",1,16,1,0.3,2,0.825,"17","ahp",12,"0"
"206",1,32,5,1,4,1,"17","ahp",12,"0"
"207",1,34,4,0.4,2,0.934,"17","ahp",12,"0"
"208",1,19,5,1,4,1,"17","ahp",12,"0"
"209",1,7,2,0.3,2,0.825,"17","ahp",12,"0"
"210",1,9,1,0,0,0.675,"17","ahp",12,"0"
"211",1,27,3,0.4,2,0.988,"17","ahp",12,"0"
"212",1,11,0,0.3,2,0.825,"17","ahp",12,"0"
"213",1,28,1,0.3,2,0.825,"17","ahp",12,"0"
"214",1,12,1,0,0,0.675,"17","ahp",12,"0"
"215",1,29,5,1,4,1,"17","ahp",12,"0"
"216",1,15,2,0.3,2,0.825,"17","ahp",12,"0"
"217",1,17,1,0.3,2,0.825,"18","it",12,"0"
"218",1,33,5,0.7,2,0.85,"18","it",12,"0"
"219",1,18,2,1,4,1,"18","it",12,"0"
"220",1,34,2,0.3,2,0.825,"18","it",12,"0"
"221",1,20,5,1,4,1,"18","it",12,"0"
"222",1,22,3,0.1,1,0.813,"18","it",12,"0"
"223",1,6,0,0.3,2,0.825,"18","it",12,"0"
"224",1,23,3,0,0,0.801,"18","it",12,"0"
"225",1,24,5,1,4,1,"18","it",12,"0"
"226",1,26,5,0.7,2,0.91731,"18","it",12,"0"
"227",1,30,5,1,4,1,"18","it",12,"0"
"228",1,31,5,1,4,1,"18","it",12,"0"
"229",1,17,1,0.3,2,0.825,"18","ahp",12,"0"
"230",1,33,3,0.3,1,0.838,"18","ahp",12,"0"
"231",1,18,2,1,4,1,"18","ahp",12,"0"
"232",1,34,1,0,0,0.682999,"18","ahp",12,"0"
"233",1,20,3,0.4,2,0.988,"18","ahp",12,"0"
"234",1,22,1,0,0,0.803571,"18","ahp",12,"0"
"235",1,6,0,0.3,2,0.825,"18","ahp",12,"0"
"236",1,23,1,0,0,0.675,"18","ahp",12,"0"
"237",1,24,3,0.3,1,0.861608,"18","ahp",12,"0"
"238",1,26,1,0.3,2,0.825,"18","ahp",12,"0"
"239",1,30,3,0.4,2,0.988,"18","ahp",12,"0"
"240",1,31,3,0.4,2,0.988,"18","ahp",12,"0"
"241",1,32,0,1,4,1,"19","it",12,"0"
"242",1,17,0,1,4,1,"19","it",12,"0"
"243",1,35,0,1,4,1,"19","it",12,"0"
"244",1,19,0,0.7,2,0.863043,"19","it",12,"0"
"245",1,20,0,1,4,1,"19","it",12,"0"
"246",1,24,5,1,4,1,"19","it",12,"0"
"247",1,8,0,0.7,2,0.886877,"19","it",12,"0"
"248",1,25,1,0.3,2,0.825,"19","it",12,"0"
"249",1,26,2,0.3,2,0.825,"19","it",12,"0"
"250",1,10,3,0.4,2,0.988,"19","it",12,"0"
"251",1,28,2,1,4,1,"19","it",12,"0"
"252",1,31,2,1,4,1,"19","it",12,"0"
"253",1,32,4,0.4,2,0.934,"19","ahp",12,"0"
"254",1,17,1,0.3,2,0.825,"19","ahp",12,"0"
"255",1,35,0,1,4,1,"19","ahp",12,"0"
"256",1,19,4,0.4,2,0.934,"19","ahp",12,"0"
"257",1,20,1,0.3,2,0.825,"19","ahp",12,"0"
"258",1,24,2,1,4,1,"19","ahp",12,"0"
"259",1,8,0,1,4,1,"19","ahp",12,"0"
"260",1,25,1,0,0,0.825,"19","ahp",12,"0"
"261",1,26,1,0.3,2,0.825,"19","ahp",12,"0"
"262",1,10,3,0.4,2,0.988,"19","ahp",12,"0"
"263",1,28,5,1,4,1,"19","ahp",12,"0"
"264",1,31,2,1,4,1,"19","ahp",12,"0"
"265",1,16,1,0.3,2,0.825,"2","it",12,"0"
"266",1,17,5,1,4,1,"2","it",12,"0"
"267",1,34,2,0.3,2,0.825,"2","it",12,"0"
"268",1,18,0,1,4,1,"2","it",12,"0"
"269",1,23,2,1,4,1,"2","it",12,"0"
"270",1,7,2,1,4,1,"2","it",12,"0"
"271",1,8,2,1,4,1,"2","it",12,"0"
"272",1,25,5,0.3,2,0.825,"2","it",12,"0"
"273",1,9,5,0.3,2,0.825,"2","it",12,"0"
"274",1,10,0,0.3,2,0.825,"2","it",12,"0"
"275",1,28,2,1,4,1,"2","it",12,"0"
"276",1,15,0,0.3,2,0.825,"2","it",12,"0"
"277",1,16,1,0,0,0.753947,"2","ahp",12,"0"
"278",1,17,1,0,0,0.675,"2","ahp",12,"0"
"279",1,34,1,0,0,0.675,"2","ahp",12,"0"
"280",1,18,0,1,4,1,"2","ahp",12,"0"
"281",1,23,4,0.4,2,0.934,"2","ahp",12,"0"
"282",1,7,2,1,4,1,"2","ahp",12,"0"
"283",1,8,2,1,4,1,"2","ahp",12,"0"
"284",1,25,1,0.3,2,0.825,"2","ahp",12,"0"
"285",1,9,1,0.3,2,0.825,"2","ahp",12,"0"
"286",1,10,1,0,0,0.675,"2","ahp",12,"0"
"287",1,28,2,1,4,1,"2","ahp",12,"0"
"288",1,15,1,0,0,0.675,"2","ahp",12,"0"
"289",1,16,0,1,4,1,"20","it",12,"0"
"290",1,34,1,0.3,2,0.825,"20","it",12,"0"
"291",1,18,1,1,4,1,"20","it",12,"0"
"292",1,19,1,0.3,2,0.825,"20","it",12,"0"
"293",1,7,2,0.3,2,0.825,"20","it",12,"0"
"294",1,24,1,1,4,1,"20","it",12,"0"
"295",1,9,0,1,4,1,"20","it",12,"0"
"296",1,11,2,1,4,1,"20","it",12,"0"
"297",1,27,2,0.3,2,0.825,"20","it",12,"0"
"298",1,29,0,1,4,1,"20","it",12,"0"
"299",1,13,5,1,4,1,"20","it",12,"0"
"300",1,31,5,1,4,1,"20","it",12,"0"
"301",1,16,1,0.7,2,0.85,"20","ahp",12,"0"
"302",1,34,1,0.3,2,0.825,"20","ahp",12,"0"
"303",1,18,1,1,4,1,"20","ahp",12,"0"
"304",1,19,1,0.3,2,0.825,"20","ahp",12,"0"
"305",1,7,1,0.3,2,0.825,"20","ahp",12,"0"
"306",1,24,1,1,4,1,"20","ahp",12,"0"
"307",1,9,1,0.3,2,0.825,"20","ahp",12,"0"
"308",1,11,2,1,4,1,"20","ahp",12,"0"
"309",1,27,1,0.3,2,0.825,"20","ahp",12,"0"
"310",1,29,1,1,4,1,"20","ahp",12,"0"
"311",1,13,2,1,4,1,"20","ahp",12,"0"
"312",1,31,1,1,4,1,"20","ahp",12,"0"
"313",1,33,0,1,4,1,"3","it",12,"0"
"314",1,19,1,1,4,1,"3","it",12,"0"
"315",1,20,0,0.3,2,0.825,"3","it",12,"0"
"316",1,21,0,1,4,1,"3","it",12,"0"
"317",1,8,0,1,4,1,"3","it",12,"0"
"318",1,27,2,0.3,2,0.825,"3","it",12,"0"
"319",1,11,1,1,4,1,"3","it",12,"0"
"320",1,28,1,1,4,1,"3","it",12,"0"
"321",1,29,2,0.3,2,0.825,"3","it",12,"0"
"322",1,14,5,0.3,2,0.825,"3","it",12,"0"
"323",1,15,1,1,4,1,"3","it",12,"0"
"324",1,31,1,1,4,1,"3","it",12,"0"
"325",1,33,1,0.7,2,0.986894,"3","ahp",12,"0"
"326",1,19,1,1,4,1,"3","ahp",12,"0"
"327",1,20,2,0.3,2,0.825,"3","ahp",12,"0"
"328",1,21,1,0.7,2,0.85,"3","ahp",12,"0"
"329",1,8,5,1,4,1,"3","ahp",12,"0"
"330",1,27,1,0.3,2,0.825,"3","ahp",12,"0"
"331",1,11,1,0.7,2,0.85,"3","ahp",12,"0"
"332",1,28,1,1,4,1,"3","ahp",12,"0"
"333",1,29,1,0.3,2,0.825,"3","ahp",12,"0"
"334",1,14,2,0.3,2,0.825,"3","ahp",12,"0"
"335",1,15,1,1,4,1,"3","ahp",12,"0"
"336",1,31,1,0.7,2,0.85,"3","ahp",12,"0"
"337",1,18,0,1,4,1,"4","it",12,"0"
"338",1,35,0,0.3,2,0.825,"4","it",12,"0"
"339",1,21,0,0.7,2,0.85,"4","it",12,"0"
"340",1,23,5,0.3,2,0.825,"4","it",12,"0"
"341",1,7,5,0.3,2,0.825,"4","it",12,"0"
"342",1,24,2,1,4,1,"4","it",12,"0"
"343",1,10,5,0.3,2,0.825,"4","it",12,"0"
"344",1,12,0,1,4,1,"4","it",12,"0"
"345",1,28,5,0.3,2,0.825,"4","it",12,"0"
"346",1,29,0,0.7,2,0.90874,"4","it",12,"0"
"347",1,30,0,1,4,1,"4","it",12,"0"
"348",1,31,0,1,4,1,"4","it",12,"0"
"349",1,18,1,0.3,2,0.825,"4","ahp",12,"0"
"350",1,35,1,0.3,2,0.825,"4","ahp",12,"0"
"351",1,21,1,0,0,0.675,"4","ahp",12,"0"
"352",1,23,2,0.3,2,0.825,"4","ahp",12,"0"
"353",1,7,1,0,0,0.736045,"4","ahp",12,"0"
"354",1,24,2,1,4,1,"4","ahp",12,"0"
"355",1,10,1,0.3,2,0.825,"4","ahp",12,"0"
"356",1,12,1,0.3,2,0.825,"4","ahp",12,"0"
"357",1,28,1,0.3,2,0.825,"4","ahp",12,"0"
"358",1,29,2,1,4,1,"4","ahp",12,"0"
"359",1,30,1,0.3,2,0.825,"4","ahp",12,"0"
"360",1,31,2,0.3,2,0.825,"4","ahp",12,"0"
"361",1,16,5,1,4,1,"5","it",12,"0"
"362",1,18,2,1,4,1,"5","it",12,"0"
"363",1,34,2,0.7,2,0.88736,"5","it",12,"0"
"364",1,19,2,1,4,1,"5","it",12,"0"
"365",1,20,2,1,4,1,"5","it",12,"0"
"366",1,22,5,0.3,2,0.825,"5","it",12,"0"
"367",1,7,5,0.3,2,0.825,"5","it",12,"0"
"368",1,25,5,1,4,1,"5","it",12,"0"
"369",1,11,0,1,4,1,"5","it",12,"0"
"370",1,12,0,1,4,1,"5","it",12,"0"
"371",1,14,2,1,4,1,"5","it",12,"0"
"372",1,15,2,0.3,2,0.825,"5","it",12,"0"
"373",1,16,3,0.4,2,0.988,"5","ahp",12,"0"
"374",1,18,2,1,4,1,"5","ahp",12,"0"
"375",1,34,2,0.7,2,0.88736,"5","ahp",12,"0"
"376",1,19,2,1,4,1,"5","ahp",12,"0"
"377",1,20,2,1,4,1,"5","ahp",12,"0"
"378",1,22,1,0,0,0.675,"5","ahp",12,"0"
"379",1,7,1,0,0,0.675,"5","ahp",12,"0"
"380",1,25,1,0.3,2,0.825,"5","ahp",12,"0"
"381",1,11,1,0,0,0.677103,"5","ahp",12,"0"
"382",1,12,3,0.4,2,0.988,"5","ahp",12,"0"
"383",1,14,2,1,4,1,"5","ahp",12,"0"
"384",1,15,1,0.3,2,0.825,"5","ahp",12,"0"
"385",1,16,1,0.3,2,0.825,"6","it",12,"0"
"386",1,21,5,1,4,1,"6","it",12,"0"
"387",1,22,1,1,4,1,"6","it",12,"0"
"388",1,23,1,1,4,1,"6","it",12,"0"
"389",1,7,1,0.3,2,0.825,"6","it",12,"0"
"390",1,24,5,1,4,1,"6","it",12,"0"
"391",1,25,5,1,4,1,"6","it",12,"0"
"392",1,9,5,0.7,2,0.973529,"6","it",12,"0"
"393",1,11,5,1,4,1,"6","it",12,"0"
"394",1,30,0,0.3,2,0.825,"6","it",12,"0"
