"seconds_ahp","run","seconds_it","users","speed"
"222",0.01658,"16",0.00389,30,"0"
"223",0.030483,"16",0.002975,30,"0"
"224",0.009883,"16",0.003048,30,"0"
"225",0.01135,"16",0.003032,30,"0"
"226",0.008637,"16",0.003395,30,"0"
"227",0.008955,"16",0.008528,30,"0"
"228",0.043521,"16",0.004838,30,"0"
"229",0.010193,"16",0.00319,30,"0"
"230",0.009688,"16",0.003537,30,"0"
"231",0.00969,"16",0.002974,30,"0"
"232",0.051906,"16",0.004785,30,"0"
"233",0.011716,"16",0.003934,30,"0"
"234",0.011791,"16",0.004738,30,"0"
"235",0.036523,"16",0.004537,30,"0"
"236",0.017642,"16",0.024001,30,"0"
"237",0.00888,"16",0.002873,30,"0"
"238",0.013641,"17",0.004817,30,"0"
"239",0.011181,"17",0.004254,30,"0"
"240",0.013619,"17",0.004241,30,"0"
"241",0.00837,"17",0.003341,30,"0"
"242",0.008413,"17",0.003012,30,"0"
"243",0.007088,"17",0.002837,30,"0"
"244",0.007335,"17",0.003981,30,"0"
"245",0.007608,"17",0.003134,30,"0"
"246",0.005184,"17",0.002238,30,"0"
"247",0.009084,"17",0.002304,30,"0"
"248",0.005275,"17",0.002149,30,"0"
"249",0.004962,"17",0.002952,30,"0"
"250",0.008277,"17",0.003269,30,"0"
"251",0.008938,"17",0.003353,30,"0"
"252",0.008023,"17",0.002913,30,"0"
"253",0.00755,"17",0.002169,30,"0"
"254",0.009818,"17",0.003541,30,"0"
"255",0.005032,"17",0.002766,30,"0"
"256",0.009058,"17",0.002622,30,"0"
"257",0.010456,"17",0.002545,30,"0"
"258",0.006878,"17",0.002873,30,"0"
"259",0.008426,"17",0.004345,30,"0"
"260",0.008577,"17",0.002995,30,"0"
"261",0.006804,"17",0.003082,30,"0"
"262",0.010338,"17",0.004382,30,"0"
"263",0.009732,"17",0.002164,30,"0"
"264",0.007335,"17",0.002846,30,"0"
"265",0.005794,"17",0.002966,30,"0"
"266",0.01246,"18",0.005027,30,"0"
"267",0.009563,"18",0.003665,30,"0"
"268",0.00892,"18",0.003605,30,"0"
"269",0.01323,"18",0.004383,30,"0"
"270",0.016891,"18",0.004845,30,"0"
"271",0.013604,"18",0.003303,30,"0"
"272",0.006475,"18",0.004669,30,"0"
"273",0.005962,"18",0.002947,30,"0"
"274",0.004244,"18",0.001922,30,"0"
"275",0.007614,"18",0.002833,30,"0"
"276",0.011751,"18",0.003418,30,"0"
"277",0.00855,"18",0.003729,30,"0"
"278",0.007707,"18",0.004054,30,"0"
"279",0.018802,"18",0.003807,30,"0"
"280",0.015698,"18",0.003601,30,"0"
"281",0.011428,"18",0.003278,30,"0"
"282",0.007964,"18",0.003097,30,"0"
"283",0.014787,"18",0.005082,30,"0"
"284",0.012139,"18",0.003094,30,"0"
"285",0.010801,"18",0.004135,30,"0"
"286",0.006772,"18",0.003165,30,"0"
"287",0.006172,"18",0.002933,30,"0"
"288",0.007144,"18",0.002553,30,"0"
"289",0.011525,"18",0.004817,30,"0"
"290",0.01035,"18",0.004275,30,"0"
"291",0.012625,"18",0.00452,30,"0"
"292",0.005502,"18",0.002229,30,"0"
"293",0.006645,"18",0.002231,30,"0"
"294",0.008512,"18",0.00421,30,"0"
"295",0.007679,"18",0.003457,30,"0"
"296",0.012664,"19",0.006742,30,"0"
"297",0.016441,"19",0.004437,30,"0"
"298",0.010981,"19",0.004232,30,"0"
"299",0.011326,"19",0.004594,30,"0"
"300",0.009862,"19",0.003862,30,"0"
"301",0.010622,"19",0.003275,30,"0"
"302",0.009521,"19",0.003704,30,"0"
"303",0.006728,"19",0.003825,30,"0"
"304",0.008949,"19",0.003541,30,"0"
"305",0.009911,"19",0.003338,30,"0"
"306",0.007282,"19",0.003109,30,"0"
"307",0.00839,"19",0.004001,30,"0"
"308",0.007501,"19",0.004408,30,"0"
"309",0.010082,"19",0.003521,30,"0"
"310",0.009034,"19",0.003644,30,"0"
"311",0.008676,"19",0.004092,30,"0"
"312",0.010046,"19",0.004268,30,"0"
"313",0.006676,"19",0.004163,30,"0"
"314",0.008987,"19",0.002239,30,"0"
"315",0.01266,"19",0.004249,30,"0"
"316",0.004935,"19",0.002428,30,"0"
"317",0.006885,"19",0.002979,30,"0"
"318",0.007262,"19",0.003262,30,"0"
"319",0.008542,"19",0.002515,30,"0"
"320",0.007465,"19",0.002366,30,"0"
"321",0.006101,"19",0.002139,30,"0"
"322",0.00905,"19",0.002225,30,"0"
"323",0.010022,"19",0.002643,30,"0"
"324",0.006863,"19",0.002977,30,"0"
"325",0.006852,"19",0.003378,30,"0"
"326",0.016368,"2",0.006755,30,"0"
"327",0.009288,"2",0.003869,30,"0"
"328",0.008576,"2",0.002691,30,"0"
"329",0.006928,"2",0.00347,30,"0"
"330",0.008503,"2",0.004073,30,"0"
"331",0.012169,"2",0.003989,30,"0"
"332",0.008522,"2",0.003208,30,"0"
"333",0.008911,"2",0.002418,30,"0"
"334",0.005585,"2",0.00276,30,"0"
"335",0.00533,"2",0.002737,30,"0"
"336",0.006495,"2",0.002596,30,"0"
"337",0.007051,"2",0.003826,30,"0"
"338",0.009856,"2",0.003517,30,"0"
"339",0.005493,"2",0.002493,30,"0"
"340",0.007595,"2",0.003205,30,"0"
"341",0.008193,"2",0.003265,30,"0"
"342",0.007741,"2",0.003684,30,"0"
"343",0.007815,"2",0.002666,30,"0"
"344",0.009151,"2",0.00256,30,"0"
"345",0.009788,"2",0.003281,30,"0"
"346",0.005577,"2",0.002581,30,"0"
"347",0.006676,"2",0.003659,30,"0"
"348",0.009681,"2",0.003323,30,"0"
"349",0.009807,"2",0.003332,30,"0"
"350",0.005648,"2",0.002451,30,"0"
"351",0.007062,"2",0.002453,30,"0"
"352",0.005768,"2",0.002351,30,"0"
"353",0.010209,"2",0.003925,30,"0"
"354",0.007372,"2",0.003295,30,"0"
"355",0.008716,"2",0.003978,30,"0"
"356",0.015536,"20",0.00609,30,"0"
"357",0.006708,"20",0.003821,30,"0"
"358",0.008851,"20",0.00259,30,"0"
"359",0.009836,"20",0.003914,30,"0"
"360",0.008872,"20",0.002143,30,"0"
"361",0.010822,"20",0.001828,30,"0"
"362",0.005663,"20",0.003294,30,"0"
"363",0.007461,"20",0.002816,30,"0"
"364",0.007305,"20",0.002819,30,"0"
"365",0.008697,"20",0.002265,30,"0"
"366",0.008735,"20",0.003462,30,"0"
"367",0.010447,"20",0.003983,30,"0"
"368",0.008252,"20",0.003773,30,"0"
"369",0.016222,"20",0.00298,30,"0"
"370",0.006979,"20",0.00309,30,"0"
"371",0.006243,"20",0.002695,30,"0"
"372",0.006902,"20",0.002848,30,"0"
"373",0.006051,"20",0.002486,30,"0"
"374",0.005742,"20",0.002409,30,"0"
"375",0.009989,"20",0.003043,30,"0"
"376",0.006851,"20",0.002666,30,"0"
"377",0.008523,"20",0.002854,30,"0"
"378",0.010842,"20",0.003018,30,"0"
"379",0.008461,"20",0.003335,30,"0"
"380",0.007078,"20",0.002922,30,"0"
"381",0.005747,"20",0.002435,30,"0"
"382",0.00493,"20",0.002326,30,"0"
"383",0.00723,"20",0.003093,30,"0"
"384",0.005782,"20",0.002517,30,"0"
"385",0.010547,"20",0.002414,30,"0"
"386",0.01921,"3",0.006663,30,"0"
"387",0.013626,"3",0.004062,30,"0"
"388",0.009631,"3",0.004594,30,"0"
"389",0.012048,"3",0.004104,30,"0"
"390",0.011102,"3",0.004444,30,"0"
"391",0.00764,"3",0.006344,30,"0"
"392",0.008483,"3",0.004428,30,"0"
"393",0.008292,"3",0.002947,30,"0"
"394",0.01062,"3",0.004379,30,"0"
"395",0.012275,"3",0.004034,30,"0"
"396",0.008605,"3",0.004031,30,"0"
"397",0.012196,"3",0.009666,30,"0"
"398",0.009472,"3",0.00491,30,"0"
"399",0.011151,"3",0.00411,30,"0"
"400",0.008175,"3",0.003571,30,"0"
"401",0.008737,"3",0.003876,30,"0"
"402",0.009898,"3",0.004183,30,"0"
"403",0.00955,"3",0.008678,30,"0"
"404",0.008704,"3",0.003719,30,"0"
"405",0.009968,"3",0.003933,30,"0"
"406",0.009074,"3",0.005241,30,"0"
"407",0.011593,"3",0.00365,30,"0"
"408",0.008278,"3",0.004506,30,"0"
"409",0.010686,"3",0.004473,30,"0"
"410",0.016715,"3",0.003655,30,"0"
"411",0.012882,"3",0.004851,30,"0"
"412",0.01394,"3",0.004872,30,"0"
"413",0.012033,"3",0.004265,30,"0"
"414",0.012999,"3",0.006146,30,"0"
"415",0.01149,"3",0.005122,30,"0"
"416",0.012133,"4",0.00374,30,"0"
"417",0.01389,"4",0.003666,30,"0"
"418",0.008342,"4",0.003547,30,"0"
"419",0.00558,"4",0.003326,30,"0"
"420",0.01343,"4",0.004206,30,"0"
"421",0.013049,"4",0.003403,30,"0"
"422",0.006216,"4",0.001765,30,"0"
"423",0.008538,"4",0.00254,30,"0"
"424",0.005262,"4",0.001745,30,"0"
"425",0.009535,"4",0.003428,30,"0"
"426",0.004527,"4",0.002688,30,"0"
"427",0.005242,"4",0.002929,30,"0"
"428",0.007358,"4",0.005538,30,"0"
"429",0.007839,"4",0.002933,30,"0"
"430",0.013627,"4",0.003989,30,"0"
"431",0.006558,"4",0.00308,30,"0"
"432",0.007519,"4",0.001837,30,"0"
"433",0.007658,"4",0.002509,30,"0"
"434",0.007444,"4",0.001917,30,"0"
"435",0.008307,"4",0.002628,30,"0"
"436",0.005791,"4",0.002314,30,"0"
"437",0.0066,"4",0.002545,30,"0"
"438",0.010422,"4",0.003739,30,"0"
"439",0.00687,"4",0.002785,30,"0"
"440",0.006729,"4",0.002692,30,"0"
"441",0.010508,"4",0.003585,30,"0"
"442",0.011529,"4",0.003772,30,"0"
"443",0.011055,"4",0.003268,30,"0"
"444",0.010769,"4",0.002803,30,"0"
"445",0.009975,"4",0.003644,30,"0"
"446",0.012545,"5",0.0041,30,"0"
"447",0.013209,"5",0.003755,30,"0"
"448",0.010168,"5",0.003954,30,"0"
"449",0.01448,"5",0.004331,30,"0"
"450",0.011968,"5",0.002371,30,"0"
"451",0.00964,"5",0.002816,30,"0"
"452",0.0087,"5",0.002874,30,"0"
"453",0.007013,"5",0.002875,30,"0"
"454",0.007561,"5",0.002891,30,"0"
"455",0.005367,"5",0.00264,30,"0"
"456",0.005762,"5",0.004208,30,"0"
"457",0.008003,"5",0.002846,30,"0"
"458",0.00918,"5",0.003906,30,"0"
"459",0.008564,"5",0.003653,30,"0"
"460",0.008747,"5",0.002539,30,"0"
"461",0.00589,"5",0.002901,30,"0"
"462",0.008282,"5",0.002848,30,"0"
"463",0.0052,"5",0.002681,30,"0"
"464",0.007684,"5",0.003154,30,"0"
"465",0.011291,"5",0.002802,30,"0"
"466",0.00723,"5",0.002599,30,"0"
"467",0.00696,"5",0.003208,30,"0"
"468",0.006107,"5",0.003819,30,"0"
"469",0.009975,"5",0.003411,30,"0"
"470",0.009062,"5",0.003841,30,"0"
"471",0.010269,"5",0.003416,30,"0"
"472",0.005498,"5",0.002362,30,"0"
"473",0.009892,"5",0.003381,30,"0"
"474",0.008962,"5",0.003647,30,"0"
"475",0.006313,"5",0.003304,30,"0"
"476",0.016171,"6",0.009725,30,"0"
"477",0.017846,"6",0.003604,30,"0"
"478",0.009353,"6",0.002902,30,"0"
"479",0.007011,"6",0.00309,30,"0"
"480",0.009522,"6",0.004248,30,"0"
"481",0.005937,"6",0.003095,30,"0"
"482",0.010397,"6",0.002907,30,"0"
"483",0.007909,"6",0.003058,30,"0"
"484",0.00814,"6",0.003594,30,"0"
"485",0.009569,"6",0.002854,30,"0"
"486",0.009343,"6",0.003247,30,"0"
"487",0.008636,"6",0.003528,30,"0"
"488",0.008918,"6",0.003079,30,"0"
"489",0.010151,"6",0.003155,30,"0"
"490",0.008677,"6",0.003027,30,"0"
"491",0.007952,"6",0.004207,30,"0"
"492",0.006436,"6",0.002978,30,"0"
"493",0.011093,"6",0.003005,30,"0"
"494",0.007468,"6",0.003382,30,"0"
"495",0.007209,"6",0.003062,30,"0"
"496",0.007338,"6",0.003232,30,"0"
"497",0.007843,"6",0.00343,30,"0"
"498",0.01266,"6",0.003184,30,"0"
"499",0.008291,"6",0.003087,30,"0"
"500",0.006607,"6",0.002859,30,"0"
"501",0.008346,"6",0.002783,30,"0"
"502",0.010008,"6",0.003342,30,"0"
"503",0.008531,"6",0.003361,30,"0"
"504",0.006309,"6",0.002851,30,"0"
"505",0.007409,"6",0.003253,30,"0"
"506",0.011169,"7",0.002984,30,"0"
"507",0.011515,"7",0.003974,30,"0"
"508",0.008806,"7",0.002684,30,"0"
"509",0.01298,"7",0.003607,30,"0"
"510",0.00865,"7",0.003498,30,"0"
"511",0.007393,"7",0.002315,30,"0"
"512",0.007305,"7",0.003466,30,"0"
"513",0.012346,"7",0.003353,30,"0"
"514",0.005705,"7",0.001677,30,"0"
"515",0.008382,"7",0.003264,30,"0"
"516",0.010191,"7",0.003568,30,"0"
"517",0.005917,"7",0.002753,30,"0"
"518",0.007392,"7",0.00316,30,"0"
"519",0.00788,"7",0.002164,30,"0"
"520",0.005002,"7",0.001918,30,"0"
"521",0.010289,"7",0.003274,30,"0"
"522",0.008723,"7",0.003417,30,"0"
"523",0.008122,"7",0.002547,30,"0"
"524",0.004245,"7",0.002817,30,"0"
"525",0.006147,"7",0.003122,30,"0"
"526",0.005712,"7",0.002286,30,"0"
"527",0.004296,"7",0.001717,30,"0"
"528",0.01216,"7",0.003377,30,"0"
"529",0.006485,"7",0.002421,30,"0"
"530",0.005949,"7",0.002155,30,"0"
"531",0.008144,"7",0.002523,30,"0"
"532",0.008192,"7",0.003012,30,"0"
"533",0.007486,"7",0.002511,30,"0"
"534",0.004899,"7",0.002077,30,"0"
"535",0.004914,"7",0.001953,30,"0"
"536",0.014073,"8",0.004287,30,"0"
"537",0.006671,"8",0.003312,30,"0"
"538",0.010863,"8",0.002406,30,"0"
"539",0.007203,"8",0.003289,30,"0"
"540",0.007507,"8",0.003697,30,"0"
"541",0.010944,"8",0.002748,30,"0"
"542",0.005353,"8",0.002431,30,"0"
"543",0.00751,"8",0.00236,30,"0"
"544",0.007945,"8",0.003139,30,"0"
"545",0.005147,"8",0.002189,30,"0"
"546",0.004849,"8",0.002243,30,"0"
"547",0.007544,"8",0.002322,30,"0"
"548",0.005891,"8",0.002393,30,"0"
"549",0.008912,"8",0.002884,30,"0"
"550",0.005433,"8",0.002628,30,"0"
"551",0.006551,"8",0.002793,30,"0"
"552",0.010577,"8",0.002749,30,"0"
"553",0.007319,"8",0.002322,30,"0"
"554",0.008584,"8",0.002388,30,"0"
"555",0.007134,"8",0.003248,30,"0"
"556",0.008703,"8",0.002612,30,"0"
"557",0.006735,"8",0.002286,30,"0"
"558",0.007275,"8",0.003707,30,"0"
"559",0.006453,"8",0.002327,30,"0"
"560",0.007478,"8",0.002968,30,"0"
"561",0.007989,"8",0.00292,30,"0"
"562",0.011041,"8",0.002496,30,"0"
"563",0.008651,"8",0.003213,30,"0"
"564",0.005944,"8",0.002425,30,"0"
"565",0.011992,"8",0.003095,30,"0"
"566",0.011385,"9",0.007858,30,"0"
"567",0.008953,"9",0.004852,30,"0"
"568",0.008034,"9",0.00267,30,"0"
"569",0.00493,"9",0.0023,30,"0"
"570",0.007001,"9",0.003803,30,"0"
"571",0.009401,"9",0.004256,30,"0"
"572",0.009207,"9",0.003484,30,"0"
"573",0.005037,"9",0.002595,30,"0"
"574",0.00652,"9",0.002319,30,"0"
"575",0.009903,"9",0.003437,30,"0"
"576",0.007968,"9",0.003145,30,"0"
"577",0.004746,"9",0.003043,30,"0"
"578",0.008472,"9",0.003683,30,"0"
"579",0.008748,"9",0.003292,30,"0"
"580",0.008146,"9",0.003936,30,"0"
"581",0.020169,"9",0.006468,30,"0"
"582",0.0066,"9",0.002907,30,"0"
"583",0.008134,"9",0.003747,30,"0"
"584",0.007376,"9",0.003435,30,"0"
"585",0.006803,"9",0.003176,30,"0"
"586",0.009712,"9",0.003758,30,"0"
"587",0.00749,"9",0.003805,30,"0"
"588",0.006564,"9",0.003036,30,"0"
"589",0.006802,"9",0.00363,30,"0"
"590",0.005461,"9",0.002955,30,"0"
"591",0.010114,"9",0.002891,30,"0"
"592",0.009089,"9",0.003113,30,"0"
"593",0.006753,"9",0.002904,30,"0"
"594",0.007885,"9",0.004186,30,"0"
