"Iteration","Dst","Src","Score","method","scoretype"
"1293",1,8,2,1,"ahp","it"
"1294",1,23,4,0.934,"ahp","it"
"1295",1,7,2,1,"ahp","it"
"1296",1,18,0,1,"ahp","it"
"1297",1,31,1,0.675,"ahp","it"
"1298",1,30,0,1,"ahp","it"
"1299",1,11,0,1,"ahp","it"
"1300",1,14,0,1,"ahp","it"
"1301",1,19,1,0.675,"ahp","it"
"1302",1,26,0,1,"ahp","it"
"1303",1,32,1,0.675,"ahp","it"
"1304",1,12,1,0.675,"ahp","it"
"1305",1,24,1,0.675,"ahp","it"
"1306",1,33,3,0.988,"ahp","it"
"1307",1,27,1,0.675,"ahp","it"
"1308",1,20,1,0.675,"ahp","it"
"1309",1,35,3,0.988,"ahp","it"
"1310",1,6,1,0.675,"ahp","it"
"1311",1,13,5,1,"ahp","it"
"1312",1,21,1,0.675,"ahp","it"
"1313",1,22,1,0.675,"ahp","it"
"1314",1,29,2,0.825,"ahp","it"
"1315",1,9,5,0.166856,"it","ahp"
"1316",1,16,2,0.218141,"it","ahp"
"1317",1,17,5,0.23977,"it","ahp"
"1318",1,28,2,0.283738,"it","ahp"
"1319",1,34,2,0.173971,"it","ahp"
"1320",1,15,2,0.177637,"it","ahp"
"1321",1,10,0,0.203929,"it","ahp"
"1322",1,8,2,0.333964,"it","ahp"
"1323",1,23,2,0.282806,"it","ahp"
"1324",1,7,2,0.26624,"it","ahp"
"1325",1,18,0,0.257854,"it","ahp"
"1326",1,31,1,0.326241,"it","ahp"
"1327",1,30,0,0.290801,"it","ahp"
"1328",1,11,0,0.250593,"it","ahp"
"1329",1,14,0,0.323547,"it","ahp"
"1330",1,19,0,0.143038,"it","ahp"
"1331",1,26,0,0.288336,"it","ahp"
"1332",1,32,2,0.189551,"it","ahp"
"1333",1,12,1,0.31325,"it","ahp"
"1334",1,24,0,0.1591,"it","ahp"
"1335",1,33,0,0.219052,"it","ahp"
"1336",1,27,2,0.221978,"it","ahp"
"1337",1,20,2,0.227461,"it","ahp"
"1338",1,35,0,0.246008,"it","ahp"
"1339",1,6,1,0.350862,"it","ahp"
"1340",1,13,5,0.344514,"it","ahp"
"1341",1,21,2,0.19289,"it","ahp"
"1342",1,22,0,0.159704,"it","ahp"
"1343",1,29,2,0.281084,"it","ahp"
"1344",1,9,5,0.825,"it","it"
"1345",1,16,2,0.825,"it","it"
"1346",1,17,5,1,"it","it"
"1347",1,28,2,1,"it","it"
"1348",1,34,2,0.825,"it","it"
"1349",1,15,2,0.825,"it","it"
"1350",1,10,0,0.825,"it","it"
"1351",1,8,2,1,"it","it"
"1352",1,23,2,1,"it","it"
"1353",1,7,2,1,"it","it"
"1354",1,18,0,1,"it","it"
"1355",1,31,1,0.825,"it","it"
"1356",1,30,0,1,"it","it"
"1357",1,11,0,1,"it","it"
"1358",1,14,0,1,"it","it"
"1359",1,19,0,0.825,"it","it"
"1360",1,26,0,1,"it","it"
"1361",1,32,2,0.825,"it","it"
"1362",1,12,1,0.825,"it","it"
"1363",1,24,0,0.791667,"it","it"
"1364",1,33,0,1,"it","it"
"1365",1,27,2,0.825,"it","it"
"1366",1,20,2,0.723249,"it","it"
"1367",1,35,0,1,"it","it"
"1368",1,6,1,0.72403,"it","it"
"1369",1,13,5,0.866129,"it","it"
"1370",1,21,2,0.675,"it","it"
"1371",1,22,0,0.825,"it","it"
"1372",1,29,2,0.825,"it","it"
"1373",1,34,1,0.322987,"ahp","ahp"
"1374",1,31,1,0.305946,"ahp","ahp"
"1375",1,9,1,0.302743,"ahp","ahp"
"1376",1,11,2,0.21376,"ahp","ahp"
"1377",1,13,2,0.188464,"ahp","ahp"
"1378",1,18,1,0.35475,"ahp","ahp"
"1379",1,24,1,0.39811,"ahp","ahp"
"1380",1,27,1,0.320254,"ahp","ahp"
"1381",1,16,1,0.314648,"ahp","ahp"
"1382",1,7,1,0.318767,"ahp","ahp"
"1383",1,19,1,0.317055,"ahp","ahp"
"1384",1,28,1,0.40606,"ahp","ahp"
"1385",1,30,1,0.462089,"ahp","ahp"
"1386",1,32,1,0.287983,"ahp","ahp"
"1387",1,35,3,0.295936,"ahp","ahp"
"1388",1,15,1,0.339845,"ahp","ahp"
"1389",1,20,5,0.196826,"ahp","ahp"
"1390",1,22,3,0.262686,"ahp","ahp"
"1391",1,14,1,0.259371,"ahp","ahp"
"1392",1,8,3,0.228069,"ahp","ahp"
"1393",1,23,0,0.212757,"ahp","ahp"
"1394",1,33,1,0.276294,"ahp","ahp"
"1395",1,10,1,0.282995,"ahp","ahp"
"1396",1,26,1,0.285965,"ahp","ahp"
"1397",1,25,2,0.246813,"ahp","ahp"
"1398",1,12,2,0.194179,"ahp","ahp"
"1399",1,6,1,0.454601,"ahp","ahp"
"1400",1,17,2,0.244414,"ahp","ahp"
"1401",1,21,2,0.231323,"ahp","ahp"
"1402",1,34,1,0.825,"ahp","it"
"1403",1,31,1,1,"ahp","it"
"1404",1,9,1,0.825,"ahp","it"
"1405",1,11,2,1,"ahp","it"
"1406",1,13,2,1,"ahp","it"
"1407",1,18,1,1,"ahp","it"
"1408",1,24,1,1,"ahp","it"
"1409",1,27,1,0.825,"ahp","it"
"1410",1,16,1,0.85,"ahp","it"
"1411",1,7,1,0.825,"ahp","it"
"1412",1,19,1,0.825,"ahp","it"
"1413",1,28,1,0.85,"ahp","it"
"1414",1,30,1,1,"ahp","it"
"1415",1,32,1,0.723798,"ahp","it"
"1416",1,35,3,0.988,"ahp","it"
"1417",1,15,1,0.85,"ahp","it"
"1418",1,20,5,1,"ahp","it"
"1419",1,22,3,0.988,"ahp","it"
"1420",1,14,1,0.675,"ahp","it"
"1421",1,8,3,0.988,"ahp","it"
"1422",1,23,0,1,"ahp","it"
"1423",1,33,1,0.85,"ahp","it"
"1424",1,10,1,0.675,"ahp","it"
"1425",1,26,1,0.675,"ahp","it"
"1426",1,25,2,1,"ahp","it"
"1427",1,12,2,1,"ahp","it"
"1428",1,6,1,0.85,"ahp","it"
"1429",1,17,2,0.825,"ahp","it"
"1430",1,21,2,1,"ahp","it"
"1431",1,34,2,0.190536,"it","ahp"
"1432",1,31,5,0.126895,"it","ahp"
"1433",1,9,0,0.21827,"it","ahp"
"1434",1,11,0,0.125926,"it","ahp"
"1435",1,13,5,0.17963,"it","ahp"
"1436",1,18,1,0.35475,"it","ahp"
"1437",1,24,1,0.39811,"it","ahp"
"1438",1,27,2,0.179053,"it","ahp"
"1439",1,16,1,0.336387,"it","ahp"
"1440",1,7,0,0.129389,"it","ahp"
"1441",1,19,1,0.321402,"it","ahp"
"1442",1,28,1,0.40606,"it","ahp"
"1443",1,30,1,0.462089,"it","ahp"
"1444",1,32,0,0.176741,"it","ahp"
"1445",1,35,2,0.149636,"it","ahp"
"1446",1,15,0,0.17157,"it","ahp"
"1447",1,20,0,0.139068,"it","ahp"
"1448",1,22,5,0.137396,"it","ahp"
"1449",1,14,5,0.124248,"it","ahp"
"1450",1,8,5,0.142902,"it","ahp"
"1451",1,23,5,0.148173,"it","ahp"
"1452",1,33,0,0.23379,"it","ahp"
"1453",1,10,0,0.173796,"it","ahp"
"1454",1,26,1,0.370207,"it","ahp"
"1455",1,25,5,0.163296,"it","ahp"
"1456",1,12,5,0.185513,"it","ahp"
"1457",1,6,1,0.536201,"it","ahp"
"1458",1,17,5,0.131982,"it","ahp"
"1459",1,21,5,0.143991,"it","ahp"
"1460",1,34,2,0.825,"it","it"
"1461",1,31,5,1,"it","it"
"1462",1,9,0,1,"it","it"
"1463",1,11,0,1,"it","it"
"1464",1,13,5,1,"it","it"
"1465",1,18,1,1,"it","it"
"1466",1,24,1,1,"it","it"
"1467",1,27,2,0.825,"it","it"
"1468",1,16,1,1,"it","it"
"1469",1,7,0,0.825,"it","it"
"1470",1,19,1,0.825,"it","it"
"1471",1,28,1,0.85,"it","it"
"1472",1,30,1,1,"it","it"
"1473",1,32,0,0.865207,"it","it"
"1474",1,35,2,1,"it","it"
"1475",1,15,0,1,"it","it"
"1476",1,20,0,1,"it","it"
"1477",1,22,5,1,"it","it"
"1478",1,14,5,0.825,"it","it"
"1479",1,8,5,1,"it","it"
"1480",1,23,5,1,"it","it"
"1481",1,33,0,1,"it","it"
"1482",1,10,0,0.714692,"it","it"
"1483",1,26,1,0.825,"it","it"
"1484",1,25,5,1,"it","it"
"1485",1,12,5,1,"it","it"
"1486",1,6,1,1,"it","it"
"1487",1,17,5,0.825,"it","it"
"1488",1,21,5,1,"it","it"
"1489",1,27,1,0.228934,"ahp","ahp"
"1490",1,28,1,0.363383,"ahp","ahp"
"1491",1,29,1,0.229567,"ahp","ahp"
"1492",1,19,1,0.350825,"ahp","ahp"
"1493",1,33,1,0.373831,"ahp","ahp"
"1494",1,31,1,0.342119,"ahp","ahp"
"1495",1,14,2,0.271768,"ahp","ahp"
"1496",1,21,1,0.289805,"ahp","ahp"
"1497",1,8,5,0.223961,"ahp","ahp"
"1498",1,11,1,0.337561,"ahp","ahp"
"1499",1,20,2,0.255503,"ahp","ahp"
"1500",1,24,2,0.271768,"ahp","ahp"
"1501",1,26,1,0.220005,"ahp","ahp"
"1502",1,10,0,0.271656,"ahp","ahp"
"1503",1,17,5,0.213012,"ahp","ahp"
"1504",1,22,1,0.362613,"ahp","ahp"
"1505",1,25,1,0.303095,"ahp","ahp"
"1506",1,9,0,0.202907,"ahp","ahp"
"1507",1,35,2,0.271768,"ahp","ahp"
"1508",1,16,1,0.342237,"ahp","ahp"
"1509",1,30,1,0.264968,"ahp","ahp"
"1510",1,18,1,0.335347,"ahp","ahp"
"1511",1,7,1,0.252122,"ahp","ahp"
"1512",1,32,1,0.259171,"ahp","ahp"
"1513",1,13,1,0.295709,"ahp","ahp"
"1514",1,23,1,0.220005,"ahp","ahp"
"1515",1,12,0,0.306883,"ahp","ahp"
"1516",1,6,1,0.396522,"ahp","ahp"
"1517",1,34,1,0.300713,"ahp","ahp"
"1518",1,27,1,0.825,"ahp","it"
"1519",1,28,1,1,"ahp","it"
"1520",1,29,1,0.825,"ahp","it"
"1521",1,19,1,1,"ahp","it"
"1522",1,33,1,0.986894,"ahp","it"
"1523",1,31,1,0.85,"ahp","it"
"1524",1,14,2,0.825,"ahp","it"
"1525",1,21,1,0.85,"ahp","it"
"1526",1,8,5,1,"ahp","it"
"1527",1,11,1,0.85,"ahp","it"
"1528",1,20,2,0.825,"ahp","it"
"1529",1,24,2,0.825,"ahp","it"
"1530",1,26,1,0.675,"ahp","it"
"1531",1,10,0,1,"ahp","it"
"1532",1,17,5,0.825,"ahp","it"
"1533",1,22,1,0.85,"ahp","it"
"1534",1,25,1,0.675,"ahp","it"
"1535",1,9,0,0.825,"ahp","it"
"1536",1,35,2,0.825,"ahp","it"
"1537",1,16,1,0.85,"ahp","it"
"1538",1,30,1,0.85,"ahp","it"
"1539",1,18,1,0.85,"ahp","it"
"1540",1,7,1,0.675,"ahp","it"
"1541",1,32,1,0.85,"ahp","it"
"1542",1,13,1,0.675,"ahp","it"
"1543",1,23,1,0.675,"ahp","it"
"1544",1,12,0,1,"ahp","it"
"1545",1,6,1,0.85,"ahp","it"
"1546",1,34,1,0.85,"ahp","it"
"1547",1,27,2,0.157554,"it","ahp"
"1548",1,28,0,0.153912,"it","ahp"
"1549",1,29,2,0.191557,"it","ahp"
"1550",1,19,1,0.346658,"it","ahp"
"1551",1,33,0,0.166625,"it","ahp"
"1552",1,31,1,0.375348,"it","ahp"
"1553",1,14,2,0.270545,"it","ahp"
"1554",1,21,0,0.143186,"it","ahp"
"1555",1,8,5,0.219613,"it","ahp"
"1556",1,11,1,0.37079,"it","ahp"
"1557",1,20,5,0.142404,"it","ahp"
"1558",1,24,0,0.136947,"it","ahp"
"1559",1,26,1,0.241627,"it","ahp"
"1560",1,10,0,0.270433,"it","ahp"
"1561",1,17,0,0.161638,"it","ahp"
"1562",1,22,1,0.400009,"it","ahp"
"1563",1,25,1,0.340492,"it","ahp"
"1564",1,9,5,0.144797,"it","ahp"
"1565",1,35,5,0.137989,"it","ahp"
"1566",1,16,1,0.361578,"it","ahp"
"1567",1,30,0,0.19904,"it","ahp"
"1568",1,18,0,0.137774,"it","ahp"
"1569",1,7,4,0.200183,"it","ahp"
"1570",1,32,0,0.193991,"it","ahp"
"1571",1,13,2,0.205653,"it","ahp"
"1572",1,23,4,0.232592,"it","ahp"
"1573",1,12,0,0.307306,"it","ahp"
"1574",1,6,1,0.417252,"it","ahp"
"1575",1,34,1,0.322335,"it","ahp"
"1576",1,27,2,0.825,"it","it"
"1577",1,28,0,1,"it","it"
"1578",1,29,2,0.825,"it","it"
"1579",1,19,1,1,"it","it"
"1580",1,33,0,1,"it","it"
"1581",1,31,1,1,"it","it"
"1582",1,14,2,0.825,"it","it"
"1583",1,21,0,1,"it","it"
"1584",1,8,5,1,"it","it"
"1585",1,11,1,1,"it","it"
"1586",1,20,5,0.825,"it","it"
"1587",1,24,0,0.825,"it","it"
"1588",1,26,1,0.825,"it","it"
"1589",1,10,0,1,"it","it"
"1590",1,17,0,0.825,"it","it"
"1591",1,22,1,1,"it","it"
"1592",1,25,1,0.825,"it","it"
"1593",1,9,5,0.825,"it","it"
"1594",1,35,5,0.825,"it","it"
"1595",1,16,1,0.899993,"it","it"
"1596",1,30,0,1,"it","it"
"1597",1,18,0,0.883846,"it","it"
"1598",1,7,4,0.759,"it","it"
"1599",1,32,0,1,"it","it"
"1600",1,13,2,0.792716,"it","it"
"1601",1,23,4,0.725667,"it","it"
"1602",1,12,0,0.963727,"it","it"
"1603",1,6,1,0.85,"it","it"
"1604",1,34,1,0.85,"it","it"
"1605",1,18,1,0.238367,"ahp","ahp"
"1606",1,23,2,0.235623,"ahp","ahp"
"1607",1,10,1,0.275289,"ahp","ahp"
"1608",1,35,1,0.242343,"ahp","ahp"
"1609",1,12,1,0.235497,"ahp","ahp"
"1610",1,28,1,0.251326,"ahp","ahp"
"1611",1,31,2,0.230384,"ahp","ahp"
"1612",1,30,1,0.243457,"ahp","ahp"
"1613",1,29,2,0.220776,"ahp","ahp"
"1614",1,7,1,0.254229,"ahp","ahp"
"1615",1,21,1,0.218932,"ahp","ahp"
"1616",1,16,4,0.257509,"ahp","ahp"
"1617",1,13,2,0.286167,"ahp","ahp"
"1618",1,22,2,0.22714,"ahp","ahp"
"1619",1,33,4,0.219681,"ahp","ahp"
"1620",1,14,2,0.289065,"ahp","ahp"
"1621",1,25,2,0.260343,"ahp","ahp"
"1622",1,19,2,0.284053,"ahp","ahp"
"1623",1,27,1,0.237136,"ahp","ahp"
"1624",1,34,1,0.226019,"ahp","ahp"
"1625",1,26,2,0.269792,"ahp","ahp"
"1626",1,9,1,0.224779,"ahp","ahp"
"1627",1,15,1,0.227644,"ahp","ahp"
"1628",1,32,0,0.272247,"ahp","ahp"
"1629",1,20,1,0.223189,"ahp","ahp"
"1630",1,17,1,0.217213,"ahp","ahp"
"1631",1,8,1,0.214815,"ahp","ahp"
"1632",1,6,1,0.215423,"ahp","ahp"
"1633",1,11,1,0.226669,"ahp","ahp"
"1634",1,18,1,0.825,"ahp","it"
"1635",1,23,2,0.825,"ahp","it"
"1636",1,10,1,0.825,"ahp","it"
"1637",1,35,1,0.825,"ahp","it"
"1638",1,12,1,0.825,"ahp","it"
"1639",1,28,1,0.825,"ahp","it"
"1640",1,31,2,0.825,"ahp","it"
"1641",1,30,1,0.825,"ahp","it"
"1642",1,29,2,1,"ahp","it"
"1643",1,7,1,0.736045,"ahp","it"
"1644",1,21,1,0.675,"ahp","it"
"1645",1,16,4,0.759,"ahp","it"
"1646",1,13,2,1,"ahp","it"
"1647",1,22,2,0.791667,"ahp","it"
"1648",1,33,4,0.759,"ahp","it"
"1649",1,14,2,1,"ahp","it"
"1650",1,25,2,1,"ahp","it"
"1651",1,19,2,1,"ahp","it"
"1652",1,27,1,0.675,"ahp","it"
"1653",1,34,1,0.675,"ahp","it"
"1654",1,26,2,0.872067,"ahp","it"
"1655",1,9,1,0.675,"ahp","it"
"1656",1,15,1,0.675,"ahp","it"
"1657",1,32,0,1,"ahp","it"
"1658",1,20,1,0.675,"ahp","it"
"1659",1,17,1,0.675,"ahp","it"
"1660",1,8,1,0.675,"ahp","it"
"1661",1,6,1,0.675,"ahp","it"
"1662",1,11,1,0.675,"ahp","it"
"1663",1,18,0,0.201017,"it","ahp"
"1664",1,23,2,0.235623,"it","ahp"
"1665",1,10,5,0.168423,"it","ahp"
"1666",1,35,2,0.210839,"it","ahp"
"1667",1,12,2,0.211223,"it","ahp"
"1668",1,28,1,0.24748,"it","ahp"
"1669",1,31,0,0.203821,"it","ahp"
"1670",1,30,2,0.215709,"it","ahp"
"1671",1,29,0,0.158742,"it","ahp"
"1672",1,7,5,0.167364,"it","ahp"
"1673",1,21,0,0.154418,"it","ahp"
"1674",1,16,5,0.150799,"it","ahp"
"1675",1,13,2,0.276945,"it","ahp"
"1676",1,22,2,0.230839,"it","ahp"
"1677",1,33,0,0.156221,"it","ahp"
"1678",1,14,0,0.205177,"it","ahp"
"1679",1,25,2,0.251121,"it","ahp"
"1680",1,19,2,0.274832,"it","ahp"
"1681",1,27,5,0.171963,"it","ahp"
"1682",1,34,0,0.18286,"it","ahp"
"1683",1,26,2,0.267641,"it","ahp"
"1684",1,9,0,0.159898,"it","ahp"
"1685",1,15,0,0.209072,"it","ahp"
"1686",1,32,0,0.264377,"it","ahp"
"1687",1,20,2,0.213756,"it","ahp"
"1688",1,17,0,0.200916,"it","ahp"
"1689",1,8,5,0.126131,"it","ahp"
"1690",1,6,5,0.145465,"it","ahp"
"1691",1,11,0,0.158038,"it","ahp"
"1692",1,18,0,1,"it","it"
"1693",1,23,2,0.825,"it","it"
"1694",1,10,5,0.825,"it","it"
"1695",1,35,2,0.825,"it","it"
"1696",1,12,2,1,"it","it"
"1697",1,28,1,0.825,"it","it"
"1698",1,31,0,1,"it","it"
"1699",1,30,2,1,"it","it"
"1700",1,29,0,0.90874,"it","it"
"1701",1,7,5,0.825,"it","it"
"1702",1,21,0,0.85,"it","it"
"1703",1,16,5,0.825,"it","it"
"1704",1,13,2,1,"it","it"
"1705",1,22,2,0.791667,"it","it"
"1706",1,33,0,0.85,"it","it"
"1707",1,14,0,1,"it","it"
"1708",1,25,2,1,"it","it"
"1709",1,19,2,0.999655,"it","it"
"1710",1,27,5,0.825,"it","it"
"1711",1,34,0,0.85,"it","it"
"1712",1,26,2,0.85,"it","it"
"1713",1,9,0,0.827778,"it","it"
"1714",1,15,0,1,"it","it"
"1715",1,32,0,1,"it","it"
"1716",1,20,2,0.675,"it","it"
"1717",1,17,0,0.85,"it","it"
"1718",1,8,5,0.675,"it","it"
"1719",1,6,5,0.821742,"it","it"
"1720",1,11,0,0.85,"it","it"
"1721",1,25,1,0.231065,"ahp","ahp"
"1722",1,14,2,0.215751,"ahp","ahp"
"1723",1,15,1,0.228149,"ahp","ahp"
"1724",1,16,3,0.238292,"ahp","ahp"
"1725",1,19,2,0.330965,"ahp","ahp"
"1726",1,20,2,0.279731,"ahp","ahp"
"1727",1,11,1,0.246778,"ahp","ahp"
"1728",1,22,1,0.294585,"ahp","ahp"
"1729",1,34,2,0.259281,"ahp","ahp"
"1730",1,7,1,0.302678,"ahp","ahp"
"1731",1,12,3,0.279754,"ahp","ahp"
"1732",1,24,2,0.21165,"ahp","ahp"
"1733",1,9,1,0.28254,"ahp","ahp"
"1734",1,23,3,0.209661,"ahp","ahp"
"1735",1,32,5,0.221888,"ahp","ahp"
"1736",1,35,3,0.214026,"ahp","ahp"
"1737",1,26,2,0.244476,"ahp","ahp"
"1738",1,31,3,0.238843,"ahp","ahp"
"1739",1,13,1,0.252425,"ahp","ahp"
"1740",1,8,2,0.323307,"ahp","ahp"
"1741",1,33,0,0.230129,"ahp","ahp"
"1742",1,28,1,0.284033,"ahp","ahp"
"1743",1,10,3,0.341559,"ahp","ahp"
"1744",1,30,5,0.194754,"ahp","ahp"
"1745",1,6,1,0.207492,"ahp","ahp"
"1746",1,27,3,0.289922,"ahp","ahp"
"1747",1,17,1,0.194971,"ahp","ahp"
"1748",1,21,2,0.24717,"ahp","ahp"
"1749",1,29,0,0.267103,"ahp","ahp"
"1750",1,25,1,0.825,"ahp","it"
"1751",1,14,2,1,"ahp","it"
"1752",1,15,1,0.825,"ahp","it"
"1753",1,16,3,0.988,"ahp","it"
"1754",1,19,2,1,"ahp","it"
"1755",1,20,2,1,"ahp","it"
"1756",1,11,1,0.677103,"ahp","it"
"1757",1,22,1,0.675,"ahp","it"
"1758",1,34,2,0.88736,"ahp","it"
"1759",1,7,1,0.675,"ahp","it"
"1760",1,12,3,0.988,"ahp","it"
"1761",1,24,2,0.85,"ahp","it"
"1762",1,9,1,0.675,"ahp","it"
"1763",1,23,3,0.988,"ahp","it"
"1764",1,32,5,1,"ahp","it"
"1765",1,35,3,0.988,"ahp","it"
"1766",1,26,2,0.85,"ahp","it"
"1767",1,31,3,0.988,"ahp","it"
"1768",1,13,1,0.675,"ahp","it"
"1769",1,8,2,0.85,"ahp","it"
"1770",1,33,0,0.825,"ahp","it"
"1771",1,28,1,0.675,"ahp","it"
"1772",1,10,3,0.988,"ahp","it"
"1773",1,30,5,1,"ahp","it"
"1774",1,6,1,0.675,"ahp","it"
"1775",1,27,3,0.988,"ahp","it"
"1776",1,17,1,0.675,"ahp","it"
"1777",1,21,2,0.85,"ahp","it"
"1778",1,29,0,1,"ahp","it"
"1779",1,25,5,0.147538,"it","ahp"
"1780",1,14,2,0.212627,"it","ahp"
"1781",1,15,2,0.186053,"it","ahp"
"1782",1,16,5,0.15526,"it","ahp"
"1783",1,19,2,0.326617,"it","ahp"
"1784",1,20,2,0.275383,"it","ahp"
"1785",1,11,0,0.184306,"it","ahp"
"1786",1,22,5,0.121738,"it","ahp"
"1787",1,34,2,0.258053,"it","ahp"
"1788",1,7,0,0.141921,"it","ahp"
"1789",1,12,0,0.147474,"it","ahp"
"1790",1,24,5,0.196449,"it","ahp"
"1791",1,9,1,0.307941,"it","ahp"
"1792",1,23,5,0.160941,"it","ahp"
"1793",1,32,5,0.219473,"it","ahp"
"1794",1,35,0,0.151222,"it","ahp"
"1795",1,26,5,0.143674,"it","ahp"
"1796",1,31,2,0.166587,"it","ahp"
"1797",1,13,0,0.160891,"it","ahp"
"1798",1,8,2,0.323307,"it","ahp"
"1799",1,33,0,0.291032,"it","ahp"
"1800",1,28,3,0.196125,"it","ahp"
"1801",1,10,5,0.095899,"it","ahp"
"1802",1,30,5,0.163159,"it","ahp"
"1803",1,6,5,0.231929,"it","ahp"
"1804",1,27,5,0.097279,"it","ahp"
"1805",1,17,2,0.166259,"it","ahp"
"1806",1,21,5,0.104662,"it","ahp"
"1807",1,29,0,0.320196,"it","ahp"
"1808",1,25,5,1,"it","it"
"1809",1,14,2,1,"it","it"
"1810",1,15,2,0.825,"it","it"
"1811",1,16,5,1,"it","it"
"1812",1,19,2,1,"it","it"
"1813",1,20,2,1,"it","it"
"1814",1,11,0,1,"it","it"
"1815",1,22,5,0.825,"it","it"
"1816",1,34,2,0.88736,"it","it"
"1817",1,7,0,0.825,"it","it"
"1818",1,12,0,1,"it","it"
"1819",1,24,5,1,"it","it"
"1820",1,9,1,0.825,"it","it"
"1821",1,23,5,1,"it","it"
"1822",1,32,5,1,"it","it"
"1823",1,35,0,0.929466,"it","it"
"1824",1,26,5,0.891304,"it","it"
"1825",1,31,2,0.85,"it","it"
"1826",1,13,0,0.85,"it","it"
"1827",1,8,2,0.85,"it","it"
"1828",1,33,0,0.825,"it","it"
"1829",1,28,3,0.813,"it","it"
"1830",1,10,5,0.85,"it","it"
"1831",1,30,5,0.85,"it","it"
"1832",1,6,5,0.806039,"it","it"
"1833",1,27,5,0.85,"it","it"
"1834",1,17,2,0.85,"it","it"
"1835",1,21,5,0.85,"it","it"
"1836",1,29,0,1,"it","it"
"1837",1,23,1,0.234651,"ahp","ahp"
"1838",1,21,1,0.220163,"ahp","ahp"
"1839",1,11,3,0.25664,"ahp","ahp"
"1840",1,15,1,0.296375,"ahp","ahp"
"1841",1,24,5,0.280171,"ahp","ahp"
"1842",1,30,1,0.228426,"ahp","ahp"
"1843",1,7,1,0.308158,"ahp","ahp"
"1844",1,25,5,0.206981,"ahp","ahp"
"1845",1,16,1,0.214782,"ahp","ahp"
"1846",1,14,1,0.252188,"ahp","ahp"
"1847",1,9,3,0.213892,"ahp","ahp"
"1848",1,28,1,0.243414,"ahp","ahp"
"1849",1,10,2,0.249508,"ahp","ahp"
"1850",1,19,5,0.23643,"ahp","ahp"
"1851",1,18,2,0.225952,"ahp","ahp"
"1852",1,13,5,0.272402,"ahp","ahp"
"1853",1,35,2,0.254749,"ahp","ahp"
"1854",1,31,1,0.26707,"ahp","ahp"
"1855",1,27,2,0.244587,"ahp","ahp"
"1856",1,17,3,0.226338,"ahp","ahp"
"1857",1,34,1,0.411279,"ahp","ahp"
"1858",1,6,1,0.263043,"ahp","ahp"
"1859",1,29,1,0.233403,"ahp","ahp"
"1860",1,20,3,0.220369,"ahp","ahp"
"1861",1,26,3,0.212394,"ahp","ahp"
"1862",1,12,1,0.292716,"ahp","ahp"
"1863",1,8,1,0.468051,"ahp","ahp"
"1864",1,33,3,0.213481,"ahp","ahp"
"1865",1,32,5,0.262035,"ahp","ahp"
"1866",1,23,1,1,"ahp","it"
"1867",1,21,1,0.825,"ahp","it"
"1868",1,11,3,0.988,"ahp","it"
"1869",1,15,1,1,"ahp","it"
"1870",1,24,5,1,"ahp","it"
"1871",1,30,1,0.825,"ahp","it"
"1872",1,7,1,0.825,"ahp","it"
"1873",1,25,5,1,"ahp","it"
"1874",1,16,1,0.775,"ahp","it"
"1875",1,14,1,1,"ahp","it"
"1876",1,9,3,0.988,"ahp","it"
"1877",1,28,1,0.675,"ahp","it"
"1878",1,10,2,0.825,"ahp","it"
"1879",1,19,5,1,"ahp","it"
"1880",1,18,2,0.825,"ahp","it"
"1881",1,13,5,1,"ahp","it"
"1882",1,35,2,0.825,"ahp","it"
"1883",1,31,1,0.953846,"ahp","it"
"1884",1,27,2,0.825,"ahp","it"
"1885",1,17,3,0.988,"ahp","it"
"1886",1,34,1,1,"ahp","it"
"1887",1,6,1,0.85,"ahp","it"
"1888",1,29,1,0.675,"ahp","it"
"1889",1,20,3,0.988,"ahp","it"
"1890",1,26,3,0.988,"ahp","it"
"1891",1,12,1,0.85,"ahp","it"
"1892",1,8,1,1,"ahp","it"
"1893",1,33,3,0.988,"ahp","it"
"1894",1,32,5,0.911765,"ahp","it"
"1895",1,23,5,0.17022,"it","ahp"
"1896",1,21,5,0.171626,"it","ahp"
"1897",1,11,5,0.145773,"it","ahp"
"1898",1,15,1,0.296375,"it","ahp"
"1899",1,24,5,0.280171,"it","ahp"
"1900",1,30,1,0.240925,"it","ahp"
"1901",1,7,1,0.320657,"it","ahp"
"1902",1,25,5,0.203135,"it","ahp"
"1903",1,16,0,0.130996,"it","ahp"
"1904",1,14,0,0.239183,"it","ahp"
"1905",1,9,5,0.172525,"it","ahp"
"1906",1,28,5,0.139784,"it","ahp"
"1907",1,10,0,0.14405,"it","ahp"
"1908",1,19,0,0.152583,"it","ahp"
"1909",1,18,3,0.152668,"it","ahp"
"1910",1,13,5,0.294072,"it","ahp"
"1911",1,35,2,0.278555,"it","ahp"
"1912",1,31,1,0.275658,"it","ahp"
"1913",1,27,5,0.189197,"it","ahp"
"1914",1,17,5,0.138457,"it","ahp"
"1915",1,34,1,0.417861,"it","ahp"
"1916",1,6,0,0.209376,"it","ahp"
"1917",1,29,3,0.165324,"it","ahp"
"1918",1,20,0,0.117598,"it","ahp"
"1919",1,26,5,0.157923,"it","ahp"
"1920",1,12,0,0.237313,"it","ahp"
"1921",1,8,1,0.432986,"it","ahp"
