"seconds_ahp","run","seconds_it","users","speed"
"190",0.01346,"15",0.003578,30,"0"
"191",0.014003,"15",0.004924,30,"0"
"192",0.008153,"15",0.002733,30,"0"
"193",0.006679,"15",0.00429,30,"0"
"194",0.008134,"15",0.001975,30,"0"
"195",0.006244,"15",0.002219,30,"0"
"196",0.009414,"15",0.002911,30,"0"
"197",0.009235,"15",0.003,30,"0"
"198",0.008429,"15",0.003043,30,"0"
"199",0.012396,"15",0.00436,30,"0"
"200",0.015277,"15",0.002858,30,"0"
"201",0.008139,"15",0.003612,30,"0"
"202",0.011338,"15",0.003321,30,"0"
"203",0.008544,"15",0.003006,30,"0"
"204",0.010491,"15",0.003344,30,"0"
"205",0.007506,"15",0.005337,30,"0"
"206",0.00796,"15",0.003305,30,"0"
"207",0.009246,"15",0.003183,30,"0"
"208",0.019285,"16",0.008912,30,"0"
"209",0.010299,"16",0.003011,30,"0"
"210",0.013796,"16",0.004276,30,"0"
"211",0.008672,"16",0.003758,30,"0"
"212",0.006459,"16",0.002585,30,"0"
"213",0.008188,"16",0.003482,30,"0"
"214",0.010003,"16",0.003181,30,"0"
"215",0.006333,"16",0.002194,30,"0"
"216",0.008756,"16",0.00309,30,"0"
"217",0.014461,"16",0.00401,30,"0"
"218",0.010571,"16",0.003215,30,"0"
"219",0.017817,"16",0.003562,30,"0"
"220",0.0106,"16",0.003511,30,"0"
"221",0.011165,"16",0.00344,30,"0"
"222",0.014734,"16",0.004013,30,"0"
"223",0.007876,"16",0.003332,30,"0"
"224",0.00959,"16",0.002916,30,"0"
"225",0.008343,"16",0.002935,30,"0"
"226",0.008823,"16",0.00506,30,"0"
"227",0.007857,"16",0.002521,30,"0"
"228",0.01101,"16",0.003481,30,"0"
"229",0.007818,"16",0.002995,30,"0"
"230",0.008565,"16",0.003415,30,"0"
"231",0.006929,"16",0.002969,30,"0"
"232",0.00974,"16",0.003311,30,"0"
"233",0.016721,"16",0.004221,30,"0"
"234",0.011732,"16",0.004381,30,"0"
"235",0.01193,"16",0.005045,30,"0"
"236",0.022497,"16",0.005927,30,"0"
"237",0.009442,"16",0.003974,30,"0"
"238",0.023232,"17",0.009045,30,"0"
"239",0.010931,"17",0.00329,30,"0"
"240",0.014004,"17",0.005118,30,"0"
"241",0.007512,"17",0.005943,30,"0"
"242",0.009786,"17",0.002122,30,"0"
"243",0.011216,"17",0.002362,30,"0"
"244",0.00727,"17",0.003006,30,"0"
"245",0.007505,"17",0.002448,30,"0"
"246",0.006099,"17",0.002816,30,"0"
"247",0.010478,"17",0.0039,30,"0"
"248",0.008641,"17",0.003611,30,"0"
"249",0.008213,"17",0.003812,30,"0"
"250",0.009669,"17",0.003952,30,"0"
"251",0.006774,"17",0.003072,30,"0"
"252",0.010962,"17",0.002924,30,"0"
"253",0.010038,"17",0.002277,30,"0"
"254",0.010911,"17",0.004187,30,"0"
"255",0.005843,"17",0.002226,30,"0"
"256",0.010048,"17",0.003384,30,"0"
"257",0.018693,"17",0.00325,30,"0"
"258",0.026632,"17",0.002975,30,"0"
"259",0.009127,"17",0.004621,30,"0"
"260",0.007933,"17",0.003595,30,"0"
"261",0.010882,"17",0.003879,30,"0"
"262",0.015108,"17",0.005588,30,"0"
"263",0.01338,"17",0.004182,30,"0"
"264",0.029598,"17",0.004691,30,"0"
"265",0.008128,"17",0.003727,30,"0"
"266",0.020155,"18",0.006782,30,"0"
"267",0.011055,"18",0.007206,30,"0"
"268",0.011611,"18",0.002513,30,"0"
"269",0.009187,"18",0.003932,30,"0"
"270",0.014693,"18",0.004811,30,"0"
"271",0.008517,"18",0.002956,30,"0"
"272",0.005371,"18",0.002121,30,"0"
"273",0.00739,"18",0.003298,30,"0"
"274",0.008971,"18",0.00199,30,"0"
"275",0.00967,"18",0.008008,30,"0"
"276",0.010313,"18",0.003343,30,"0"
"277",0.007405,"18",0.00414,30,"0"
"278",0.007717,"18",0.002554,30,"0"
"279",0.019449,"18",0.003135,30,"0"
"280",0.015529,"18",0.003844,30,"0"
"281",0.013013,"18",0.003282,30,"0"
"282",0.008813,"18",0.002064,30,"0"
"283",0.0125,"18",0.003978,30,"0"
"284",0.009033,"18",0.002428,30,"0"
"285",0.012464,"18",0.003628,30,"0"
"286",0.008707,"18",0.003078,30,"0"
"287",0.011369,"18",0.002843,30,"0"
"288",0.020335,"18",0.002674,30,"0"
"289",0.012656,"18",0.004879,30,"0"
"290",0.011506,"18",0.004366,30,"0"
"291",0.016977,"18",0.005075,30,"0"
"292",0.009111,"18",0.003068,30,"0"
"293",0.010488,"18",0.005657,30,"0"
"294",0.018476,"18",0.004631,30,"0"
"295",0.010484,"18",0.003956,30,"0"
"296",0.010574,"19",0.004992,30,"0"
"297",0.014078,"19",0.003123,30,"0"
"298",0.008671,"19",0.002869,30,"0"
"299",0.010861,"19",0.007408,30,"0"
"300",0.014962,"19",0.002305,30,"0"
"301",0.00866,"19",0.002223,30,"0"
"302",0.006187,"19",0.002883,30,"0"
"303",0.006969,"19",0.002217,30,"0"
"304",0.009065,"19",0.003914,30,"0"
"305",0.012448,"19",0.004475,30,"0"
"306",0.008281,"19",0.003142,30,"0"
"307",0.009253,"19",0.003106,30,"0"
"308",0.009661,"19",0.003218,30,"0"
"309",0.007371,"19",0.003313,30,"0"
"310",0.011849,"19",0.003708,30,"0"
"311",0.009982,"19",0.003602,30,"0"
"312",0.010335,"19",0.00353,30,"0"
"313",0.008353,"19",0.003182,30,"0"
"314",0.01086,"19",0.003895,30,"0"
"315",0.006488,"19",0.003027,30,"0"
"316",0.007209,"19",0.003209,30,"0"
"317",0.0088,"19",0.002564,30,"0"
"318",0.008149,"19",0.003731,30,"0"
"319",0.012807,"19",0.00267,30,"0"
"320",0.009563,"19",0.003087,30,"0"
"321",0.010941,"19",0.003721,30,"0"
"322",0.010403,"19",0.004065,30,"0"
"323",0.011588,"19",0.004291,30,"0"
"324",0.013085,"19",0.005097,30,"0"
"325",0.010537,"19",0.004435,30,"0"
"326",0.022644,"2",0.012023,30,"0"
"327",0.009026,"2",0.004846,30,"0"
"328",0.013048,"2",0.004679,30,"0"
"329",0.011274,"2",0.003473,30,"0"
"330",0.009837,"2",0.004102,30,"0"
"331",0.016007,"2",0.01466,30,"0"
"332",0.008713,"2",0.002986,30,"0"
"333",0.012024,"2",0.004193,30,"0"
"334",0.014426,"2",0.010004,30,"0"
"335",0.007604,"2",0.004057,30,"0"
"336",0.014616,"2",0.004337,30,"0"
"337",0.013698,"2",0.004099,30,"0"
"338",0.011939,"2",0.004226,30,"0"
"339",0.012169,"2",0.003898,30,"0"
"340",0.009003,"2",0.004407,30,"0"
"341",0.014329,"2",0.007597,30,"0"
"342",0.015493,"2",0.004346,30,"0"
"343",0.018816,"2",0.004221,30,"0"
"344",0.014078,"2",0.006261,30,"0"
"345",0.024413,"2",0.004623,30,"0"
"346",0.012197,"2",0.005946,30,"0"
"347",0.031204,"2",0.004244,30,"0"
"348",0.014526,"2",0.006228,30,"0"
"349",0.023296,"2",0.005338,30,"0"
"350",0.083623,"2",0.005618,30,"0"
"351",0.012113,"2",0.042651,30,"0"
"352",0.033047,"2",0.038455,30,"0"
"353",0.021523,"2",0.007419,30,"0"
"354",0.013374,"2",0.006444,30,"0"
"355",0.018337,"2",0.008554,30,"0"
"356",0.014197,"20",0.005631,30,"0"
"357",0.010212,"20",0.002923,30,"0"
"358",0.009768,"20",0.00346,30,"0"
"359",0.009827,"20",0.002991,30,"0"
"360",0.010413,"20",0.001818,30,"0"
"361",0.007884,"20",0.002545,30,"0"
"362",0.007529,"20",0.003108,30,"0"
"363",0.008426,"20",0.003558,30,"0"
"364",0.012143,"20",0.003665,30,"0"
"365",0.014127,"20",0.004075,30,"0"
"366",0.008979,"20",0.004086,30,"0"
"367",0.011468,"20",0.003552,30,"0"
"368",0.026512,"20",0.003404,30,"0"
"369",0.007568,"20",0.003046,30,"0"
"370",0.008975,"20",0.002581,30,"0"
"371",0.005671,"20",0.00318,30,"0"
"372",0.008399,"20",0.003551,30,"0"
"373",0.014179,"20",0.00197,30,"0"
"374",0.007778,"20",0.00311,30,"0"
"375",0.009205,"20",0.002218,30,"0"
"376",0.006537,"20",0.002699,30,"0"
"377",0.009869,"20",0.006518,30,"0"
"378",0.010555,"20",0.003093,30,"0"
"379",0.012481,"20",0.003675,30,"0"
"380",0.011158,"20",0.002799,30,"0"
"381",0.009026,"20",0.002752,30,"0"
"382",0.005866,"20",0.003426,30,"0"
"383",0.005973,"20",0.002687,30,"0"
"384",0.006558,"20",0.002501,30,"0"
"385",0.011457,"20",0.003732,30,"0"
"386",0.035942,"3",0.015756,30,"0"
"387",0.050068,"3",0.012056,30,"0"
"388",0.033593,"3",0.01028,30,"0"
"389",0.025037,"3",0.010074,30,"0"
"390",0.019872,"3",0.008298,30,"0"
"391",0.014381,"3",0.007693,30,"0"
"392",0.011764,"3",0.005254,30,"0"
"393",0.019485,"3",0.005275,30,"0"
"394",0.020222,"3",0.007848,30,"0"
"395",0.017564,"3",0.005754,30,"0"
"396",0.014136,"3",0.005502,30,"0"
"397",0.01876,"3",0.005771,30,"0"
"398",0.019208,"3",0.008322,30,"0"
"399",0.008086,"3",0.003658,30,"0"
"400",0.011188,"3",0.003415,30,"0"
"401",0.049602,"3",0.003382,30,"0"
"402",0.009548,"3",0.00814,30,"0"
"403",0.011631,"3",0.004307,30,"0"
"404",0.009115,"3",0.006451,30,"0"
"405",0.008465,"3",0.003711,30,"0"
"406",0.008561,"3",0.003424,30,"0"
"407",0.011095,"3",0.003934,30,"0"
"408",0.015653,"3",0.006251,30,"0"
"409",0.010572,"3",0.00821,30,"0"
"410",0.00932,"3",0.003311,30,"0"
"411",0.01045,"3",0.005259,30,"0"
"412",0.013441,"3",0.003916,30,"0"
"413",0.010915,"3",0.003283,30,"0"
"414",0.012387,"3",0.004079,30,"0"
"415",0.012801,"3",0.004102,30,"0"
"416",0.015188,"4",0.005112,30,"0"
"417",0.01665,"4",0.005178,30,"0"
"418",0.008029,"4",0.004373,30,"0"
"419",0.007185,"4",0.003743,30,"0"
"420",0.014217,"4",0.003413,30,"0"
"421",0.016978,"4",0.004451,30,"0"
"422",0.00712,"4",0.003241,30,"0"
"423",0.011239,"4",0.004124,30,"0"
"424",0.008762,"4",0.003436,30,"0"
"425",0.018074,"4",0.004988,30,"0"
"426",0.013027,"4",0.002886,30,"0"
"427",0.008553,"4",0.004404,30,"0"
"428",0.01096,"4",0.004179,30,"0"
"429",0.011229,"4",0.003561,30,"0"
"430",0.017402,"4",0.00668,30,"0"
"431",0.011051,"4",0.004101,30,"0"
"432",0.010005,"4",0.004709,30,"0"
"433",0.00852,"4",0.011205,30,"0"
"434",0.011365,"4",0.003804,30,"0"
"435",0.017493,"4",0.004383,30,"0"
"436",0.016147,"4",0.00428,30,"0"
"437",0.00884,"4",0.003532,30,"0"
"438",0.030636,"4",0.004156,30,"0"
"439",0.011806,"4",0.003577,30,"0"
"440",0.008577,"4",0.002354,30,"0"
"441",0.016056,"4",0.00369,30,"0"
"442",0.017617,"4",0.009313,30,"0"
"443",0.013724,"4",0.003888,30,"0"
"444",0.009657,"4",0.004194,30,"0"
"445",0.023034,"4",0.003928,30,"0"
"446",0.016365,"5",0.005701,30,"0"
"447",0.015035,"5",0.005696,30,"0"
"448",0.012373,"5",0.005798,30,"0"
"449",0.020475,"5",0.004715,30,"0"
"450",0.007325,"5",0.002855,30,"0"
"451",0.008944,"5",0.003439,30,"0"
"452",0.009675,"5",0.003876,30,"0"
"453",0.009219,"5",0.005227,30,"0"
"454",0.012202,"5",0.003488,30,"0"
"455",0.016036,"5",0.007706,30,"0"
"456",0.008458,"5",0.003802,30,"0"
"457",0.009213,"5",0.004723,30,"0"
"458",0.013911,"5",0.004062,30,"0"
"459",0.008955,"5",0.004883,30,"0"
"460",0.011001,"5",0.004053,30,"0"
"461",0.01052,"5",0.004428,30,"0"
"462",0.013127,"5",0.007135,30,"0"
"463",0.013125,"5",0.004845,30,"0"
"464",0.010445,"5",0.004317,30,"0"
"465",0.016821,"5",0.00504,30,"0"
"466",0.013127,"5",0.009914,30,"0"
"467",0.010859,"5",0.005408,30,"0"
"468",0.014851,"5",0.00732,30,"0"
"469",0.013522,"5",0.003604,30,"0"
"470",0.009202,"5",0.002699,30,"0"
"471",0.010422,"5",0.002676,30,"0"
"472",0.008651,"5",0.003697,30,"0"
"473",0.008564,"5",0.003138,30,"0"
"474",0.010409,"5",0.003519,30,"0"
"475",0.010834,"5",0.003979,30,"0"
"476",0.024207,"6",0.012299,30,"0"
"477",0.015411,"6",0.003414,30,"0"
"478",0.010694,"6",0.003945,30,"0"
"479",0.007335,"6",0.003041,30,"0"
"480",0.016534,"6",0.003998,30,"0"
"481",0.009222,"6",0.003602,30,"0"
"482",0.009978,"6",0.00394,30,"0"
"483",0.015279,"6",0.003835,30,"0"
"484",0.010058,"6",0.003498,30,"0"
"485",0.01759,"6",0.004298,30,"0"
"486",0.0155,"6",0.003696,30,"0"
"487",0.012143,"6",0.003255,30,"0"
"488",0.014536,"6",0.003775,30,"0"
"489",0.009374,"6",0.003765,30,"0"
"490",0.013151,"6",0.005105,30,"0"
"491",0.011478,"6",0.006589,30,"0"
"492",0.014152,"6",0.003702,30,"0"
"493",0.010551,"6",0.004732,30,"0"
"494",0.013172,"6",0.004126,30,"0"
"495",0.008936,"6",0.004141,30,"0"
"496",0.009443,"6",0.005351,30,"0"
"497",0.009832,"6",0.004168,30,"0"
"498",0.017561,"6",0.003889,30,"0"
"499",0.012235,"6",0.003793,30,"0"
"500",0.010888,"6",0.006536,30,"0"
"501",0.010409,"6",0.004841,30,"0"
"502",0.011485,"6",0.004081,30,"0"
"503",0.010105,"6",0.00425,30,"0"
"504",0.012146,"6",0.004473,30,"0"
"505",0.009845,"6",0.003478,30,"0"
"506",0.019389,"7",0.009751,30,"0"
"507",0.017772,"7",0.003304,30,"0"
"508",0.015601,"7",0.003397,30,"0"
"509",0.014311,"7",0.003593,30,"0"
"510",0.012987,"7",0.003428,30,"0"
"511",0.00697,"7",0.002623,30,"0"
"512",0.010078,"7",0.003072,30,"0"
"513",0.012389,"7",0.005216,30,"0"
"514",0.01021,"7",0.002613,30,"0"
"515",0.017348,"7",0.005761,30,"0"
"516",0.0138,"7",0.007866,30,"0"
"517",0.011115,"7",0.003734,30,"0"
"518",0.010007,"7",0.002713,30,"0"
"519",0.012403,"7",0.004114,30,"0"
"520",0.009181,"7",0.003338,30,"0"
"521",0.017993,"7",0.003144,30,"0"
"522",0.011737,"7",0.003904,30,"0"
"523",0.010954,"7",0.011169,30,"0"
"524",0.013668,"7",0.003117,30,"0"
"525",0.019621,"7",0.004084,30,"0"
"526",0.010272,"7",0.005193,30,"0"
"527",0.009954,"7",0.003236,30,"0"
"528",0.021918,"7",0.004808,30,"0"
"529",0.012609,"7",0.002546,30,"0"
"530",0.005716,"7",0.001938,30,"0"
"531",0.013926,"7",0.003133,30,"0"
"532",0.012212,"7",0.003832,30,"0"
"533",0.012603,"7",0.003444,30,"0"
"534",0.00833,"7",0.002313,30,"0"
"535",0.006568,"7",0.002156,30,"0"
"536",0.026152,"8",0.013633,30,"0"
"537",0.011527,"8",0.002744,30,"0"
"538",0.011476,"8",0.00277,30,"0"
"539",0.007872,"8",0.002866,30,"0"
"540",0.015797,"8",0.003244,30,"0"
"541",0.01042,"8",0.002955,30,"0"
"542",0.009379,"8",0.0031,30,"0"
"543",0.00963,"8",0.00295,30,"0"
"544",0.011814,"8",0.005831,30,"0"
"545",0.008009,"8",0.002764,30,"0"
"546",0.009898,"8",0.003539,30,"0"
"547",0.010413,"8",0.002221,30,"0"
"548",0.008336,"8",0.003553,30,"0"
"549",0.011663,"8",0.00277,30,"0"
"550",0.008886,"8",0.002764,30,"0"
"551",0.00723,"8",0.005085,30,"0"
"552",0.010738,"8",0.00404,30,"0"
"553",0.011124,"8",0.002627,30,"0"
"554",0.011603,"8",0.002187,30,"0"
"555",0.007858,"8",0.003762,30,"0"
"556",0.015941,"8",0.013183,30,"0"
"557",0.012084,"8",0.003438,30,"0"
"558",0.010646,"8",0.004635,30,"0"
"559",0.015304,"8",0.00367,30,"0"
"560",0.009695,"8",0.003223,30,"0"
"561",0.012805,"8",0.003552,30,"0"
"562",0.010214,"8",0.003825,30,"0"
"563",0.012153,"8",0.003417,30,"0"
"564",0.01021,"8",0.003012,30,"0"
"565",0.012316,"8",0.003448,30,"0"
"566",0.018172,"9",0.006844,30,"0"
"567",0.018945,"9",0.011452,30,"0"
"568",0.017934,"9",0.008679,30,"0"
"569",0.010961,"9",0.005908,30,"0"
"570",0.013654,"9",0.005735,30,"0"
"571",0.014561,"9",0.006118,30,"0"
"572",0.01063,"9",0.00388,30,"0"
"573",0.016587,"9",0.005826,30,"0"
"574",0.011955,"9",0.009992,30,"0"
"575",0.01392,"9",0.00613,30,"0"
"576",0.01628,"9",0.006528,30,"0"
"577",0.014691,"9",0.005207,30,"0"
"578",0.013697,"9",0.004786,30,"0"
"579",0.014712,"9",0.004695,30,"0"
"580",0.012201,"9",0.006276,30,"0"
"581",0.016841,"9",0.004575,30,"0"
"582",0.010421,"9",0.003806,30,"0"
"583",0.010476,"9",0.004639,30,"0"
"584",0.006868,"9",0.003262,30,"0"
"585",0.012807,"9",0.003889,30,"0"
"586",0.015099,"9",0.004613,30,"0"
"587",0.012616,"9",0.003512,30,"0"
"588",0.008214,"9",0.003342,30,"0"
"589",0.011223,"9",0.002736,30,"0"
"590",0.011422,"9",0.004856,30,"0"
"591",0.014097,"9",0.003642,30,"0"
"592",0.009002,"9",0.003673,30,"0"
"593",0.008784,"9",0.003313,30,"0"
"594",0.016377,"9",0.011555,30,"0"
