"Iteration","Dst","Src","Accuracy","Completeness","Timeliness","Reliability","run","method","users","speed"
"733",1,18,1,0.333333,0.2,0.1,0.25,"20","it",30,"0"
"734",1,19,1,0.25,0.2,0.1,0.1875,"20","it",30,"0"
"735",1,20,2,0.4,0.2,0.1,0.3,"20","it",30,"0"
"736",1,21,5,0.4,0.2,0.1,0.3,"20","it",30,"0"
"737",1,22,1,0.4,0.2,0.1,0.3,"20","it",30,"0"
"738",1,23,0,0.333333,0.2,0.1,0.25,"20","it",30,"0"
"739",1,24,1,0.4,0.2,0.1,0.3,"20","it",30,"0"
"740",1,25,0,0.333333,0.2,0.1,0.25,"20","it",30,"0"
"741",1,26,1,0.266667,0.2,0.075,0.125,"20","it",30,"0"
"742",1,27,1,0.26309,0.198212,0.1,0.2,"20","it",30,"0"
"743",1,28,1,0.4,0.2,0.1,0.3,"20","it",30,"0"
"744",1,29,1,0.4,0.2,0.083333,0.25,"20","it",30,"0"
"745",1,30,1,0.4,0.2,0.1,0.3,"20","it",30,"0"
"746",1,31,1,0.35,0.2,0.1,0.2625,"20","it",30,"0"
"747",1,32,1,0.3,0.2,0.1,0.225,"20","it",30,"0"
"748",1,33,0,0.4,0.2,0.1,0.3,"20","it",30,"0"
"749",1,34,3,0.25,0.2,0.1,0.1875,"20","it",30,"0"
"750",1,35,3,0.347797,0.173898,0.1,0.3,"20","it",30,"0"
"751",1,6,1,0.4,0.2,0.1,0.3,"20","ahp",30,"0"
"752",1,7,1,0.4,0.2,0.1,0.3,"20","ahp",30,"0"
"753",1,8,3,0.321861,0.16093,0.1,0.3,"20","ahp",30,"0"
"754",1,9,1,0.25,0.2,0.066667,0.0875,"20","ahp",30,"0"
"755",1,10,1,0.25,0.1,0.0125,0.075,"20","ahp",30,"0"
"756",1,11,2,0.24598,0.17299,0.075,0.15,"20","ahp",30,"0"
"757",1,12,2,0.4,0.2,0.1,0.3,"20","ahp",30,"0"
"758",1,13,2,0.3,0.2,0.1,0.225,"20","ahp",30,"0"
"759",1,14,1,0.4,0.2,0.083333,0.25,"20","ahp",30,"0"
"760",1,15,1,0.35,0.1,0.05,0.2625,"20","ahp",30,"0"
"761",1,16,1,0.4,0.2,0.1,0.3,"20","ahp",30,"0"
"762",1,17,1,0.25,0.2,0.1,0.1875,"20","ahp",30,"0"
"763",1,18,1,0.333333,0.2,0.1,0.25,"20","ahp",30,"0"
"764",1,19,1,0.25,0.2,0.1,0.1875,"20","ahp",30,"0"
"765",1,20,5,0.347573,0.173787,0.1,0.3,"20","ahp",30,"0"
"766",1,21,2,0.4,0.2,0.1,0.3,"20","ahp",30,"0"
"767",1,22,3,0.314175,0.157087,0.1,0.3,"20","ahp",30,"0"
"768",1,23,0,0.333333,0.2,0.1,0.25,"20","ahp",30,"0"
"769",1,24,1,0.4,0.2,0.1,0.3,"20","ahp",30,"0"
"770",1,25,2,0.333333,0.2,0.1,0.25,"20","ahp",30,"0"
"771",1,26,1,0.266667,0.2,0.075,0.125,"20","ahp",30,"0"
"772",1,27,1,0.26309,0.198212,0.1,0.2,"20","ahp",30,"0"
"773",1,28,1,0.4,0.133293,0.066646,0.3,"20","ahp",30,"0"
"774",1,29,1,0.4,0.2,0.083333,0.25,"20","ahp",30,"0"
"775",1,30,1,0.4,0.2,0.1,0.3,"20","ahp",30,"0"
"776",1,31,1,0.35,0.2,0.1,0.2625,"20","ahp",30,"0"
"777",1,32,1,0.3,0.2,0.1,0.225,"20","ahp",30,"0"
"778",1,33,1,0.4,0.1,0.042857,0.278571,"20","ahp",30,"0"
"779",1,34,1,0.25,0.2,0.1,0.1875,"20","ahp",30,"0"
"780",1,35,3,0.347797,0.173898,0.1,0.3,"20","ahp",30,"0"
"781",1,6,1,0.4,0.1,0.05,0.3,"3","it",30,"0"
"782",1,7,2,0.3,0.2,0.1,0.225,"3","it",30,"0"
"783",1,8,0,0.376083,0.188042,0.1,0.3,"3","it",30,"0"
"784",1,9,1,0.4,0.2,0.1,0.3,"3","it",30,"0"
"785",1,10,0,0.4,0.2,0.1,0.3,"3","it",30,"0"
"786",1,11,1,0.3,0.2,0.1,0.225,"3","it",30,"0"
"787",1,12,1,0.4,0.107865,0.053932,0.3,"3","it",30,"0"
"788",1,13,1,0.4,0.2,0.075,0.225,"3","it",30,"0"
"789",1,14,2,0.266667,0.2,0.1,0.2,"3","it",30,"0"
"790",1,15,2,0.4,0.2,0.0625,0.1875,"3","it",30,"0"
"791",1,16,1,0.4,0.2,0.1,0.3,"3","it",30,"0"
"792",1,17,2,0.25,0.2,0.075,0.1125,"3","it",30,"0"
"793",1,18,1,0.3,0.2,0.1,0.225,"3","it",30,"0"
"794",1,19,1,0.4,0.2,0.083333,0.25,"3","it",30,"0"
"795",1,20,2,0.196409,0.173204,0.1,0.1875,"3","it",30,"0"
"796",1,21,0,0.4,0.2,0.1,0.3,"3","it",30,"0"
"797",1,22,1,0.4,0.2,0.1,0.3,"3","it",30,"0"
"798",1,23,1,0.266667,0.2,0.0625,0.0875,"3","it",30,"0"
"799",1,24,2,0.4,0.2,0.1,0.3,"3","it",30,"0"
"800",1,25,1,0.25,0.2,0.075,0.1125,"3","it",30,"0"
"801",1,26,1,0.3,0.2,0.1,0.225,"3","it",30,"0"
"802",1,27,0,0.4,0.2,0.1,0.3,"3","it",30,"0"
"803",1,28,1,0.4,0.2,0.1,0.3,"3","it",30,"0"
"804",1,29,1,0.266667,0.2,0.1,0.2,"3","it",30,"0"
"805",1,30,3,0.4,0.2,0.1,0.3,"3","it",30,"0"
"806",1,31,5,0.4,0.2,0.1,0.3,"3","it",30,"0"
"807",1,32,1,0.333333,0.2,0.1,0.25,"3","it",30,"0"
"808",1,33,1,0.3,0.2,0.1,0.225,"3","it",30,"0"
"809",1,34,5,0.4,0.2,0.1,0.3,"3","it",30,"0"
"810",1,35,2,0.4,0.2,0.1,0.3,"3","it",30,"0"
"811",1,6,1,0.4,0.1,0.05,0.3,"3","ahp",30,"0"
"812",1,7,1,0.3,0.1,0.05,0.225,"3","ahp",30,"0"
"813",1,8,5,0.363277,0.181638,0.1,0.3,"3","ahp",30,"0"
"814",1,9,0,0.374981,0.18749,0.1,0.3,"3","ahp",30,"0"
"815",1,10,0,0.4,0.2,0.1,0.3,"3","ahp",30,"0"
"816",1,11,1,0.3,0.2,0.1,0.225,"3","ahp",30,"0"
"817",1,12,0,0.372831,0.186416,0.1,0.3,"3","ahp",30,"0"
"818",1,13,1,0.4,0.1,0.025,0.225,"3","ahp",30,"0"
"819",1,14,2,0.266667,0.2,0.1,0.2,"3","ahp",30,"0"
"820",1,15,1,0.4,0.2,0.06,0.18,"3","ahp",30,"0"
"821",1,16,1,0.4,0.1,0.05,0.3,"3","ahp",30,"0"
"822",1,17,5,0.218774,0.184387,0.1,0.1875,"3","ahp",30,"0"
"823",1,18,1,0.3,0.1,0.05,0.225,"3","ahp",30,"0"
"824",1,19,1,0.4,0.2,0.083333,0.25,"3","ahp",30,"0"
"825",1,20,2,0.196409,0.173204,0.1,0.1875,"3","ahp",30,"0"
"826",1,21,1,0.4,0.2,0.1,0.3,"3","ahp",30,"0"
"827",1,22,1,0.4,0.120685,0.060342,0.3,"3","ahp",30,"0"
"828",1,23,1,0.266667,0.1,0.0125,0.0875,"3","ahp",30,"0"
"829",1,24,2,0.4,0.2,0.1,0.3,"3","ahp",30,"0"
"830",1,25,1,0.25,0.1,0.025,0.1125,"3","ahp",30,"0"
"831",1,26,1,0.3,0.2,0.1,0.225,"3","ahp",30,"0"
"832",1,27,1,0.4,0.2,0.1,0.3,"3","ahp",30,"0"
"833",1,28,1,0.4,0.2,0.1,0.3,"3","ahp",30,"0"
"834",1,29,1,0.266667,0.2,0.1,0.2,"3","ahp",30,"0"
"835",1,30,1,0.4,0.1,0.05,0.3,"3","ahp",30,"0"
"836",1,31,1,0.4,0.2,0.1,0.3,"3","ahp",30,"0"
"837",1,32,1,0.333333,0.1,0.05,0.25,"3","ahp",30,"0"
"838",1,33,1,0.3,0.2,0.1,0.225,"3","ahp",30,"0"
"839",1,34,1,0.4,0.1,0.05,0.3,"3","ahp",30,"0"
"840",1,35,2,0.4,0.2,0.1,0.3,"3","ahp",30,"0"
"841",1,6,2,0.4,0.2,0.1,0.3,"4","it",30,"0"
"842",1,7,5,0.266667,0.2,0.1,0.2,"4","it",30,"0"
"843",1,8,0,0.3,0.2,0.1,0.225,"4","it",30,"0"
"844",1,9,4,0.15856,0.145947,0.1,0.2,"4","it",30,"0"
"845",1,10,2,0.3,0.2,0.1,0.225,"4","it",30,"0"
"846",1,11,0,0.4,0.1,0.00625,0.16875,"4","it",30,"0"
"847",1,12,0,0.4,0.2,0.1,0.3,"4","it",30,"0"
"848",1,13,1,0.4,0.2,0.1,0.3,"4","it",30,"0"
"849",1,14,2,0.4,0.2,0.1,0.3,"4","it",30,"0"
"850",1,15,0,0.4,0.2,0.1,0.3,"4","it",30,"0"
"851",1,16,1,0.4,0.2,0.1,0.3,"4","it",30,"0"
"852",1,17,1,0.4,0.1,0.016667,0.2,"4","it",30,"0"
"853",1,18,0,0.4,0.2,0.075,0.225,"4","it",30,"0"
"854",1,19,3,0.4,0.2,0.1,0.3,"4","it",30,"0"
"855",1,20,2,0.346472,0.173236,0.0875,0.2625,"4","it",30,"0"
"856",1,21,2,0.391595,0.195798,0.1,0.3,"4","it",30,"0"
"857",1,22,1,0.256953,0.19207,0.056797,0.075,"4","it",30,"0"
"858",1,23,1,0.3,0.2,0.06,0.105,"4","it",30,"0"
"859",1,24,2,0.4,0.2,0.1,0.3,"4","it",30,"0"
"860",1,25,5,0.4,0.2,0.1,0.3,"4","it",30,"0"
"861",1,26,2,0.35,0.2,0.1,0.2625,"4","it",30,"0"
"862",1,27,1,0.4,0.2,0.1,0.3,"4","it",30,"0"
"863",1,28,4,0.266667,0.2,0.1,0.2,"4","it",30,"0"
"864",1,29,2,0.4,0.2,0.1,0.3,"4","it",30,"0"
"865",1,30,2,0.4,0.2,0.1,0.3,"4","it",30,"0"
"866",1,31,0,0.3,0.2,0.1,0.225,"4","it",30,"0"
"867",1,32,2,0.3,0.2,0.1,0.225,"4","it",30,"0"
"868",1,33,1,0.4,0.2,0.083333,0.25,"4","it",30,"0"
"869",1,34,0,0.333333,0.1,0.0375,0.2125,"4","it",30,"0"
"870",1,35,2,0.201911,0.175956,0.1,0.1875,"4","it",30,"0"
"871",1,6,1,0.4,0.2,0.1,0.3,"4","ahp",30,"0"
"872",1,7,1,0.266667,0.2,0.1,0.2,"4","ahp",30,"0"
"873",1,8,2,0.3,0.144631,0.072315,0.225,"4","ahp",30,"0"
"874",1,9,1,0.266667,0.1,0.05,0.2,"4","ahp",30,"0"
"875",1,10,1,0.3,0.2,0.1,0.225,"4","ahp",30,"0"
"876",1,11,1,0.3,0.1,0.008333,0.1,"4","ahp",30,"0"
"877",1,12,1,0.3,0.2,0.1,0.225,"4","ahp",30,"0"
"878",1,13,2,0.392745,0.196372,0.1,0.3,"4","ahp",30,"0"
"879",1,14,2,0.4,0.2,0.1,0.3,"4","ahp",30,"0"
"880",1,15,2,0.4,0.2,0.0875,0.2625,"4","ahp",30,"0"
"881",1,16,4,0.379787,0.189894,0.1,0.3,"4","ahp",30,"0"
"882",1,17,0,0.342674,0.171337,0.064286,0.192857,"4","ahp",30,"0"
"883",1,18,1,0.3,0.2,0.08,0.165,"4","ahp",30,"0"
"884",1,19,2,0.4,0.2,0.075,0.225,"4","ahp",30,"0"
"885",1,20,2,0.346472,0.173236,0.0875,0.2625,"4","ahp",30,"0"
"886",1,21,1,0.3,0.2,0.1,0.225,"4","ahp",30,"0"
"887",1,22,2,0.212418,0.172875,0.06,0.08,"4","ahp",30,"0"
"888",1,23,2,0.266021,0.183011,0.075,0.15,"4","ahp",30,"0"
"889",1,24,2,0.4,0.2,0.1,0.3,"4","ahp",30,"0"
"890",1,25,2,0.4,0.2,0.1,0.3,"4","ahp",30,"0"
"891",1,26,2,0.35,0.2,0.1,0.2625,"4","ahp",30,"0"
"892",1,27,1,0.4,0.11342,0.05671,0.3,"4","ahp",30,"0"
"893",1,28,1,0.266667,0.2,0.1,0.2,"4","ahp",30,"0"
"894",1,29,1,0.3,0.2,0.1,0.225,"4","ahp",30,"0"
"895",1,30,1,0.3,0.2,0.1,0.225,"4","ahp",30,"0"
"896",1,31,1,0.25,0.2,0.1,0.1875,"4","ahp",30,"0"
"897",1,32,0,0.256477,0.178238,0.1,0.225,"4","ahp",30,"0"
"898",1,33,2,0.4,0.2,0.066667,0.2,"4","ahp",30,"0"
"899",1,34,2,0.333333,0.2,0.08,0.19,"4","ahp",30,"0"
"900",1,35,1,0.248328,0.199164,0.091667,0.1625,"4","ahp",30,"0"
"901",1,6,0,0.266667,0.2,0.1,0.2,"5","it",30,"0"
"902",1,7,3,0.266667,0.2,0.1,0.2,"5","it",30,"0"
"903",1,8,2,0.387101,0.105846,0.056148,0.3,"5","it",30,"0"
"904",1,9,3,0.266667,0.2,0.1,0.2,"5","it",30,"0"
"905",1,10,1,0.4,0.1,0.05,0.3,"5","it",30,"0"
"906",1,11,2,0.4,0.2,0.1,0.3,"5","it",30,"0"
"907",1,12,1,0.4,0.2,0.066667,0.2,"5","it",30,"0"
"908",1,13,0,0.333333,0.2,0.066667,0.15,"5","it",30,"0"
"909",1,14,2,0.333333,0.2,0.06,0.13,"5","it",30,"0"
"910",1,15,1,0.4,0.2,0.066667,0.2,"5","it",30,"0"
"911",1,16,2,0.4,0.2,0.066667,0.2,"5","it",30,"0"
"912",1,17,3,0.306386,0.153193,0.075,0.225,"5","it",30,"0"
"913",1,18,1,0.4,0.2,0.1,0.3,"5","it",30,"0"
"914",1,19,2,0.4,0.2,0.1,0.3,"5","it",30,"0"
"915",1,20,2,0.3,0.2,0.1,0.225,"5","it",30,"0"
"916",1,21,3,0.4,0.2,0.1,0.3,"5","it",30,"0"
"917",1,22,1,0.25,0.2,0.1,0.1875,"5","it",30,"0"
"918",1,23,2,0.4,0.2,0.1,0.3,"5","it",30,"0"
"919",1,24,2,0.333333,0.2,0.1,0.25,"5","it",30,"0"
"920",1,25,5,0.4,0.2,0.1,0.3,"5","it",30,"0"
"921",1,26,2,0.3,0.2,0.1,0.225,"5","it",30,"0"
"922",1,27,3,0.333061,0.166531,0.1,0.3,"5","it",30,"0"
"923",1,28,1,0.4,0.15706,0.07853,0.3,"5","it",30,"0"
"924",1,29,0,0.4,0.2,0.1,0.3,"5","it",30,"0"
"925",1,30,5,0.333333,0.2,0.1,0.25,"5","it",30,"0"
"926",1,31,2,0.4,0.2,0.07,0.21,"5","it",30,"0"
"927",1,32,2,0.4,0.2,0.1,0.3,"5","it",30,"0"
"928",1,33,3,0.3,0.2,0.1,0.225,"5","it",30,"0"
"929",1,34,2,0.279966,0.173316,0.1,0.25,"5","it",30,"0"
"930",1,35,1,0.25,0.2,0.1,0.1875,"5","it",30,"0"
"931",1,6,1,0.266667,0.1,0.05,0.2,"5","ahp",30,"0"
"932",1,7,1,0.266667,0.1,0.05,0.2,"5","ahp",30,"0"
"933",1,8,2,0.387101,0.19355,0.1,0.3,"5","ahp",30,"0"
"934",1,9,1,0.266667,0.1,0.05,0.2,"5","ahp",30,"0"
"935",1,10,3,0.306622,0.153311,0.1,0.3,"5","ahp",30,"0"
"936",1,11,1,0.4,0.2,0.1,0.3,"5","ahp",30,"0"
"937",1,12,3,0.31355,0.156775,0.075,0.225,"5","ahp",30,"0"
"938",1,13,1,0.266667,0.1,0.025,0.125,"5","ahp",30,"0"
"939",1,14,2,0.333333,0.2,0.06,0.13,"5","ahp",30,"0"
"940",1,15,1,0.4,0.2,0.066667,0.2,"5","ahp",30,"0"
"941",1,16,3,0.352741,0.176371,0.1,0.3,"5","ahp",30,"0"
"942",1,17,3,0.306386,0.153193,0.075,0.225,"5","ahp",30,"0"
"943",1,18,2,0.4,0.2,0.1,0.3,"5","ahp",30,"0"
"944",1,19,2,0.4,0.2,0.1,0.3,"5","ahp",30,"0"
"945",1,20,1,0.25,0.2,0.1,0.1875,"5","ahp",30,"0"
"946",1,21,2,0.4,0.2,0.1,0.3,"5","ahp",30,"0"
"947",1,22,1,0.25,0.154097,0.077049,0.1875,"5","ahp",30,"0"
"948",1,23,3,0.333587,0.166794,0.1,0.3,"5","ahp",30,"0"
"949",1,24,2,0.333333,0.2,0.1,0.25,"5","ahp",30,"0"
"950",1,25,1,0.3,0.2,0.1,0.225,"5","ahp",30,"0"
"951",1,26,2,0.3,0.2,0.1,0.225,"5","ahp",30,"0"
"952",1,27,3,0.333061,0.166531,0.1,0.3,"5","ahp",30,"0"
"953",1,28,1,0.4,0.1,0.05,0.3,"5","ahp",30,"0"
"954",1,29,0,0.4,0.2,0.1,0.3,"5","ahp",30,"0"
"955",1,30,2,0.333333,0.2,0.0875,0.2125,"5","ahp",30,"0"
"956",1,31,3,0.375452,0.187726,0.1,0.3,"5","ahp",30,"0"
"957",1,32,5,0.398087,0.199044,0.1,0.3,"5","ahp",30,"0"
"958",1,33,1,0.3,0.1,0.05,0.225,"5","ahp",30,"0"
"959",1,34,2,0.279966,0.173316,0.1,0.25,"5","ahp",30,"0"
"960",1,35,3,0.221571,0.160785,0.1,0.225,"5","ahp",30,"0"
"961",1,6,2,0.266667,0.2,0.0875,0.1625,"6","it",30,"0"
"962",1,7,1,0.4,0.2,0.1,0.3,"6","it",30,"0"
"963",1,8,1,0.4,0.2,0.1,0.3,"6","it",30,"0"
"964",1,9,1,0.25,0.2,0.1,0.1875,"6","it",30,"0"
"965",1,10,2,0.266667,0.2,0.1,0.2,"6","it",30,"0"
"966",1,11,5,0.329553,0.164777,0.1,0.3,"6","it",30,"0"
"967",1,12,1,0.4,0.1,0.05,0.3,"6","it",30,"0"
"968",1,13,5,0.302017,0.151008,0.1,0.3,"6","it",30,"0"
"969",1,14,5,0.3,0.2,0.1,0.225,"6","it",30,"0"
"970",1,15,1,0.4,0.2,0.1,0.3,"6","it",30,"0"
"971",1,16,2,0.3,0.2,0.1,0.225,"6","it",30,"0"
"972",1,17,3,0.297238,0.148619,0.075,0.225,"6","it",30,"0"
"973",1,18,1,0.266667,0.2,0.1,0.2,"6","it",30,"0"
"974",1,19,1,0.25,0.2,0.1,0.1875,"6","it",30,"0"
"975",1,20,1,0.4,0.2,0.0875,0.2625,"6","it",30,"0"
"976",1,21,1,0.399146,0.199573,0.0625,0.1875,"6","it",30,"0"
"977",1,22,0,0.4,0.2,0.1,0.3,"6","it",30,"0"
"978",1,23,1,0.4,0.2,0.09,0.27,"6","it",30,"0"
"979",1,24,5,0.4,0.2,0.1,0.3,"6","it",30,"0"
"980",1,25,1,0.4,0.2,0.1,0.3,"6","it",30,"0"
"981",1,26,3,0.371002,0.185501,0.1,0.3,"6","it",30,"0"
"982",1,27,2,0.25,0.2,0.1,0.1875,"6","it",30,"0"
"983",1,28,2,0.266667,0.2,0.1,0.2,"6","it",30,"0"
"984",1,29,1,0.4,0.17994,0.08997,0.3,"6","it",30,"0"
"985",1,30,3,0.266667,0.2,0.1,0.2,"6","it",30,"0"
"986",1,31,1,0.4,0.2,0.1,0.3,"6","it",30,"0"
"987",1,32,1,0.398494,0.199247,0.1,0.3,"6","it",30,"0"
"988",1,33,1,0.4,0.2,0.1,0.3,"6","it",30,"0"
"989",1,34,0,0.4,0.2,0.1,0.3,"6","it",30,"0"
"990",1,35,1,0.3,0.2,0.1,0.225,"6","it",30,"0"
"991",1,6,1,0.333333,0.183069,0.079034,0.2125,"6","ahp",30,"0"
"992",1,7,1,0.4,0.2,0.1,0.3,"6","ahp",30,"0"
"993",1,8,1,0.4,0.2,0.1,0.3,"6","ahp",30,"0"
"994",1,9,3,0.244134,0.172067,0.1,0.225,"6","ahp",30,"0"
"995",1,10,2,0.266667,0.2,0.1,0.2,"6","ahp",30,"0"
"996",1,11,3,0.321932,0.160966,0.1,0.3,"6","ahp",30,"0"
"997",1,12,1,0.4,0.1,0.05,0.3,"6","ahp",30,"0"
"998",1,13,5,0.302017,0.151008,0.1,0.3,"6","ahp",30,"0"
"999",1,14,1,0.3,0.2,0.1,0.225,"6","ahp",30,"0"
"1000",1,15,1,0.4,0.2,0.1,0.3,"6","ahp",30,"0"
"1001",1,16,1,0.3,0.2,0.1,0.225,"6","ahp",30,"0"
"1002",1,17,3,0.297238,0.148619,0.075,0.225,"6","ahp",30,"0"
"1003",1,18,1,0.266667,0.2,0.1,0.2,"6","ahp",30,"0"
"1004",1,19,5,0.284413,0.167206,0.1,0.2625,"6","ahp",30,"0"
"1005",1,20,3,0.337641,0.16882,0.1,0.3,"6","ahp",30,"0"
"1006",1,21,1,0.399146,0.199573,0.0625,0.1875,"6","ahp",30,"0"
"1007",1,22,1,0.4,0.2,0.1,0.3,"6","ahp",30,"0"
"1008",1,23,1,0.4,0.2,0.09,0.27,"6","ahp",30,"0"
"1009",1,24,5,0.4,0.2,0.1,0.3,"6","ahp",30,"0"
"1010",1,25,5,0.330927,0.165463,0.1,0.3,"6","ahp",30,"0"
"1011",1,26,3,0.371002,0.185501,0.1,0.3,"6","ahp",30,"0"
"1012",1,27,2,0.25,0.2,0.1,0.1875,"6","ahp",30,"0"
"1013",1,28,1,0.266667,0.2,0.1,0.2,"6","ahp",30,"0"
"1014",1,29,1,0.4,0.1,0.05,0.3,"6","ahp",30,"0"
"1015",1,30,1,0.266667,0.2,0.066667,0.1,"6","ahp",30,"0"
"1016",1,31,1,0.4,0.2,0.1,0.3,"6","ahp",30,"0"
"1017",1,32,5,0.307693,0.153847,0.1,0.3,"6","ahp",30,"0"
"1018",1,33,3,0.33358,0.16679,0.1,0.3,"6","ahp",30,"0"
"1019",1,34,1,0.4,0.2,0.1,0.3,"6","ahp",30,"0"
"1020",1,35,2,0.3,0.2,0.1,0.225,"6","ahp",30,"0"
"1021",1,6,2,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1022",1,7,1,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1023",1,8,0,0.333333,0.2,0.1,0.25,"7","it",30,"0"
"1024",1,9,3,0.332307,0.166153,0.1,0.3,"7","it",30,"0"
"1025",1,10,4,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1026",1,11,1,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1027",1,12,1,0.289498,0.194749,0.1,0.225,"7","it",30,"0"
"1028",1,13,2,0.333333,0.2,0.1,0.25,"7","it",30,"0"
"1029",1,14,2,0.3,0.2,0.083333,0.175,"7","it",30,"0"
"1030",1,15,0,0.279246,0.125432,0.080404,0.2625,"7","it",30,"0"
"1031",1,16,2,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1032",1,17,0,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1033",1,18,2,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1034",1,19,2,0.333333,0.13327,0.066635,0.25,"7","it",30,"0"
"1035",1,20,1,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1036",1,21,1,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1037",1,22,1,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1038",1,23,5,0.25,0.2,0.1,0.1875,"7","it",30,"0"
"1039",1,24,2,0.35,0.2,0.1,0.2625,"7","it",30,"0"
"1040",1,25,4,0.310345,0.155173,0.1,0.3,"7","it",30,"0"
"1041",1,26,2,0.4,0.2,0.07,0.21,"7","it",30,"0"
"1042",1,27,1,0.4,0.2,0.075,0.225,"7","it",30,"0"
"1043",1,28,2,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1044",1,29,2,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1045",1,30,0,0.325697,0.162849,0.1,0.3,"7","it",30,"0"
"1046",1,31,1,0.266667,0.1,0.05,0.2,"7","it",30,"0"
"1047",1,32,3,0.4,0.183585,0.091792,0.3,"7","it",30,"0"
"1048",1,33,3,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1049",1,34,2,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1050",1,35,2,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1051",1,6,2,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1052",1,7,1,0.4,0.1,0.05,0.3,"7","ahp",30,"0"
"1053",1,8,1,0.266667,0.189344,0.094672,0.2,"7","ahp",30,"0"
"1054",1,9,3,0.332307,0.166153,0.1,0.3,"7","ahp",30,"0"
"1055",1,10,1,0.25,0.2,0.083333,0.1375,"7","ahp",30,"0"
"1056",1,11,1,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1057",1,12,1,0.289498,0.194749,0.1,0.225,"7","ahp",30,"0"
"1058",1,13,2,0.333333,0.2,0.1,0.25,"7","ahp",30,"0"
"1059",1,14,2,0.3,0.2,0.083333,0.175,"7","ahp",30,"0"
"1060",1,15,3,0.262797,0.13969,0.091646,0.2625,"7","ahp",30,"0"
"1061",1,16,2,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1062",1,17,1,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1063",1,18,1,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1064",1,19,2,0.333333,0.123794,0.061897,0.25,"7","ahp",30,"0"
"1065",1,20,2,0.399969,0.199985,0.1,0.3,"7","ahp",30,"0"
"1066",1,21,1,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1067",1,22,2,0.380775,0.190387,0.1,0.3,"7","ahp",30,"0"
"1068",1,23,1,0.25,0.1,0.042857,0.166071,"7","ahp",30,"0"
"1069",1,24,2,0.35,0.2,0.1,0.2625,"7","ahp",30,"0"
"1070",1,25,3,0.335809,0.167905,0.1,0.3,"7","ahp",30,"0"
"1071",1,26,1,0.4,0.2,0.061111,0.183333,"7","ahp",30,"0"
"1072",1,27,2,0.370953,0.185477,0.1,0.3,"7","ahp",30,"0"
"1073",1,28,1,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1074",1,29,1,0.4,0.1,0.05,0.3,"7","ahp",30,"0"
"1075",1,30,3,0.3097,0.15485,0.1,0.3,"7","ahp",30,"0"
"1076",1,31,1,0.266667,0.2,0.1,0.2,"7","ahp",30,"0"
"1077",1,32,2,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1078",1,33,3,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1079",1,34,2,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1080",1,35,2,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1081",1,6,2,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1082",1,7,2,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1083",1,8,1,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1084",1,9,1,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1085",1,10,2,0.4,0.2,0.07,0.21,"8","it",30,"0"
"1086",1,11,0,0.346815,0.173407,0.1,0.3,"8","it",30,"0"
"1087",1,12,2,0.357888,0.178944,0.1,0.3,"8","it",30,"0"
"1088",1,13,1,0.245319,0.197659,0.1,0.1875,"8","it",30,"0"
"1089",1,14,5,0.375921,0.187961,0.1,0.3,"8","it",30,"0"
"1090",1,15,2,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1091",1,16,1,0.3,0.2,0.1,0.225,"8","it",30,"0"
"1092",1,17,1,0.4,0.155343,0.077672,0.3,"8","it",30,"0"
"1093",1,18,1,0.3,0.2,0.1,0.225,"8","it",30,"0"
"1094",1,19,3,0.3,0.2,0.083333,0.175,"8","it",30,"0"
"1095",1,20,1,0.25,0.2,0.1,0.1875,"8","it",30,"0"
"1096",1,21,0,0.394582,0.197291,0.1,0.3,"8","it",30,"0"
"1097",1,22,0,0.25,0.2,0.1,0.1875,"8","it",30,"0"
