"Iteration","Dst","Src","BW","HC","PI","IU","run","method","users","speed"
"828",1,23,1,0.009926,4,1,9.4,"3","it",30,"0"
"829",1,24,2,0.266474,1,1,7.2,"3","it",30,"0"
"830",1,25,1,0.249582,2,1,9.4,"3","it",30,"0"
"831",1,26,1,0.225246,4,1,9.4,"3","it",30,"0"
"832",1,27,0,0.181415,3,1,5.5,"3","it",30,"0"
"833",1,28,1,0.277563,1,2,9.4,"3","it",30,"0"
"834",1,29,1,0.103627,5,1,9.4,"3","it",30,"0"
"835",1,30,3,0.22431,3,3,4.8,"3","it",30,"0"
"836",1,31,5,0.047471,5,1,5.1,"3","it",30,"0"
"837",1,32,1,0.092623,3,2,9.4,"3","it",30,"0"
"838",1,33,1,0.271095,2,2,9.4,"3","it",30,"0"
"839",1,34,5,0.032223,2,1,5.1,"3","it",30,"0"
"840",1,35,2,0.074659,1,1,7.2,"3","it",30,"0"
"841",1,6,1,0.276019,4,1,9.4,"4","ahp",30,"0"
"842",1,7,1,0.029348,1,1,9.4,"4","ahp",30,"0"
"843",1,8,2,0.114527,3,1,7.2,"4","ahp",30,"0"
"844",1,9,1,0,7,1,9.4,"4","ahp",30,"0"
"845",1,10,1,0.047077,1,1,9.4,"4","ahp",30,"0"
"846",1,11,1,0,6,1,9.4,"4","ahp",30,"0"
"847",1,12,1,0.289487,5,1,9.4,"4","ahp",30,"0"
"848",1,13,2,0.007907,2,3,7.2,"4","ahp",30,"0"
"849",1,14,2,0.087901,1,3,7.2,"4","ahp",30,"0"
"850",1,15,2,0.162201,4,2,7.2,"4","ahp",30,"0"
"851",1,16,4,0.246661,1,1,3.9,"4","ahp",30,"0"
"852",1,17,0,0.101581,7,2,5.5,"4","ahp",30,"0"
"853",1,18,1,0.146211,5,1,9.4,"4","ahp",30,"0"
"854",1,19,2,0.278035,2,3,7.2,"4","ahp",30,"0"
"855",1,20,2,0.167971,4,1,7.2,"4","ahp",30,"0"
"856",1,21,1,0.113914,2,1,9.4,"4","ahp",30,"0"
"857",1,22,2,0.250834,5,1,7.2,"4","ahp",30,"0"
"858",1,23,2,0.177042,2,1,7.2,"4","ahp",30,"0"
"859",1,24,2,0.007358,1,3,7.2,"4","ahp",30,"0"
"860",1,25,2,0.226824,2,2,7.2,"4","ahp",30,"0"
"861",1,26,2,0.117425,1,3,7.2,"4","ahp",30,"0"
"862",1,27,1,0.021331,5,1,9.4,"4","ahp",30,"0"
"863",1,28,1,0.106294,2,1,9.4,"4","ahp",30,"0"
"864",1,29,1,0.150049,4,1,9.4,"4","ahp",30,"0"
"865",1,30,1,0.194872,2,1,9.4,"4","ahp",30,"0"
"866",1,31,1,0.029579,4,1,9.4,"4","ahp",30,"0"
"867",1,32,0,0.227391,1,2,5.5,"4","ahp",30,"0"
"868",1,33,2,0.05926,6,2,7.2,"4","ahp",30,"0"
"869",1,34,2,0.241663,5,2,7.2,"4","ahp",30,"0"
"870",1,35,1,0.046848,6,1,9.4,"4","ahp",30,"0"
"871",1,6,2,0.276019,2,1,7.2,"4","it",30,"0"
"872",1,7,5,0.029348,1,1,5.1,"4","it",30,"0"
"873",1,8,0,0.256611,3,1,5.5,"4","it",30,"0"
"874",1,9,4,0.27475,6,1,3.9,"4","it",30,"0"
"875",1,10,2,0.047077,4,1,7.2,"4","it",30,"0"
"876",1,11,0,0,8,2,5.5,"4","it",30,"0"
"877",1,12,0,0.289487,7,2,5.5,"4","it",30,"0"
"878",1,13,1,0.007907,5,1,9.4,"4","it",30,"0"
"879",1,14,2,0.087901,1,3,7.2,"4","it",30,"0"
"880",1,15,0,0.162201,3,2,5.5,"4","it",30,"0"
"881",1,16,1,0.246661,3,1,9.4,"4","it",30,"0"
"882",1,17,1,0,6,1,9.4,"4","it",30,"0"
"883",1,18,0,0.146211,6,2,5.5,"4","it",30,"0"
"884",1,19,3,0.278035,1,3,4.8,"4","it",30,"0"
"885",1,20,2,0.167971,4,1,7.2,"4","it",30,"0"
"886",1,21,2,0.113914,5,2,7.2,"4","it",30,"0"
"887",1,22,1,0.243127,6,1,9.4,"4","it",30,"0"
"888",1,23,1,0.177042,5,1,9.4,"4","it",30,"0"
"889",1,24,2,0.007358,1,3,7.2,"4","it",30,"0"
"890",1,25,5,0.226824,4,1,5.1,"4","it",30,"0"
"891",1,26,2,0.117425,1,3,7.2,"4","it",30,"0"
"892",1,27,1,0.158952,5,1,9.4,"4","it",30,"0"
"893",1,28,4,0.106294,4,1,3.9,"4","it",30,"0"
"894",1,29,2,0.150049,7,2,7.2,"4","it",30,"0"
"895",1,30,2,0.194872,3,2,7.2,"4","it",30,"0"
"896",1,31,0,0.029579,5,2,5.5,"4","it",30,"0"
"897",1,32,2,0.227391,2,2,7.2,"4","it",30,"0"
"898",1,33,1,0.05926,3,1,9.4,"4","it",30,"0"
"899",1,34,0,0,4,2,5.5,"4","it",30,"0"
"900",1,35,2,0.046848,5,1,7.2,"4","it",30,"0"
"901",1,6,1,0,5,1,9.4,"5","ahp",30,"0"
"902",1,7,1,0,1,1,9.4,"5","ahp",30,"0"
"903",1,8,2,0.25535,1,3,7.2,"5","ahp",30,"0"
"904",1,9,1,0,2,1,9.4,"5","ahp",30,"0"
"905",1,10,3,0.022905,1,4,4.8,"5","ahp",30,"0"
"906",1,11,1,0.076498,3,1,9.4,"5","ahp",30,"0"
"907",1,12,3,0.100282,2,3,4.8,"5","ahp",30,"0"
"908",1,13,1,0,2,1,9.4,"5","ahp",30,"0"
"909",1,14,2,0.03936,5,2,7.2,"5","ahp",30,"0"
"910",1,15,1,0.151197,6,1,9.4,"5","ahp",30,"0"
"911",1,16,3,0.124378,1,2,4.8,"5","ahp",30,"0"
"912",1,17,3,0.064126,2,2,4.8,"5","ahp",30,"0"
"913",1,18,2,0.079899,1,2,7.2,"5","ahp",30,"0"
"914",1,19,2,0.062625,2,3,7.2,"5","ahp",30,"0"
"915",1,20,1,0.255477,1,1,9.4,"5","ahp",30,"0"
"916",1,21,2,0.024552,2,3,7.2,"5","ahp",30,"0"
"917",1,22,1,0.096411,1,1,9.4,"5","ahp",30,"0"
"918",1,23,3,0.238769,2,2,4.8,"5","ahp",30,"0"
"919",1,24,2,0.272062,2,2,7.2,"5","ahp",30,"0"
"920",1,25,1,0.104721,3,1,9.4,"5","ahp",30,"0"
"921",1,26,2,0.011305,1,2,7.2,"5","ahp",30,"0"
"922",1,27,3,0.089755,1,3,4.8,"5","ahp",30,"0"
"923",1,28,1,0,1,1,9.4,"5","ahp",30,"0"
"924",1,29,0,0.258768,1,2,5.5,"5","ahp",30,"0"
"925",1,30,2,0.230964,4,2,7.2,"5","ahp",30,"0"
"926",1,31,3,0.043753,1,2,4.8,"5","ahp",30,"0"
"927",1,32,5,0.144799,1,2,5.1,"5","ahp",30,"0"
"928",1,33,1,0,4,1,9.4,"5","ahp",30,"0"
"929",1,34,2,0.269966,1,2,7.2,"5","ahp",30,"0"
"930",1,35,3,0.160412,2,2,4.8,"5","ahp",30,"0"
"931",1,6,0,0.284424,7,1,5.5,"5","it",30,"0"
"932",1,7,3,0.095306,5,1,4.8,"5","it",30,"0"
"933",1,8,2,0.031397,1,3,7.2,"5","it",30,"0"
"934",1,9,3,0.209204,4,1,4.8,"5","it",30,"0"
"935",1,10,1,0,4,1,9.4,"5","it",30,"0"
"936",1,11,2,0.076498,5,1,7.2,"5","it",30,"0"
"937",1,12,1,0.100282,3,1,9.4,"5","it",30,"0"
"938",1,13,0,0.058653,3,2,5.5,"5","it",30,"0"
"939",1,14,2,0.03936,5,2,7.2,"5","it",30,"0"
"940",1,15,1,0.151197,6,1,9.4,"5","it",30,"0"
"941",1,16,2,0.124378,6,2,7.2,"5","it",30,"0"
"942",1,17,3,0.064126,2,2,4.8,"5","it",30,"0"
"943",1,18,1,0.079899,4,1,9.4,"5","it",30,"0"
"944",1,19,2,0.062625,2,3,7.2,"5","it",30,"0"
"945",1,20,2,0.255477,3,2,7.2,"5","it",30,"0"
"946",1,21,3,0.024552,2,3,4.8,"5","it",30,"0"
"947",1,22,1,0.178217,1,1,9.4,"5","it",30,"0"
"948",1,23,2,0.238769,7,2,7.2,"5","it",30,"0"
"949",1,24,2,0.272062,2,2,7.2,"5","it",30,"0"
"950",1,25,5,0.104721,6,2,5.1,"5","it",30,"0"
"951",1,26,2,0.011305,1,2,7.2,"5","it",30,"0"
"952",1,27,3,0.089755,1,3,4.8,"5","it",30,"0"
"953",1,28,1,0.170761,1,1,9.4,"5","it",30,"0"
"954",1,29,0,0.258768,1,2,5.5,"5","it",30,"0"
"955",1,30,5,0.230964,2,2,5.1,"5","it",30,"0"
"956",1,31,2,0.043753,5,2,7.2,"5","it",30,"0"
"957",1,32,2,0.144799,3,2,7.2,"5","it",30,"0"
"958",1,33,3,0.206242,4,1,4.8,"5","it",30,"0"
"959",1,34,2,0.269966,1,2,7.2,"5","it",30,"0"
"960",1,35,1,0.160412,3,1,9.4,"5","it",30,"0"
"961",1,6,1,0.212884,4,2,9.4,"6","ahp",30,"0"
"962",1,7,1,0.240687,2,1,9.4,"6","ahp",30,"0"
"963",1,8,1,0.039086,1,4,9.4,"6","ahp",30,"0"
"964",1,9,3,0.025679,2,2,4.8,"6","ahp",30,"0"
"965",1,10,2,0.021409,2,1,7.2,"6","ahp",30,"0"
"966",1,11,3,0.15006,1,3,4.8,"6","ahp",30,"0"
"967",1,12,1,0,3,2,9.4,"6","ahp",30,"0"
"968",1,13,5,0.019417,1,3,5.1,"6","ahp",30,"0"
"969",1,14,1,0.248103,4,2,9.4,"6","ahp",30,"0"
"970",1,15,1,0.172285,3,2,9.4,"6","ahp",30,"0"
"971",1,16,1,0.281314,6,1,9.4,"6","ahp",30,"0"
"972",1,17,3,0.018954,2,2,4.8,"6","ahp",30,"0"
"973",1,18,1,0.153668,5,1,9.4,"6","ahp",30,"0"
"974",1,19,5,0.081684,3,3,5.1,"6","ahp",30,"0"
"975",1,20,3,0.050417,1,2,4.8,"6","ahp",30,"0"
"976",1,21,1,0.04174,4,1,9.4,"6","ahp",30,"0"
"977",1,22,1,0.014513,2,4,9.4,"6","ahp",30,"0"
"978",1,23,1,0.150678,5,2,9.4,"6","ahp",30,"0"
"979",1,24,5,0.25793,1,3,5.1,"6","ahp",30,"0"
"980",1,25,5,0.151183,2,2,5.1,"6","ahp",30,"0"
"981",1,26,3,0.22386,2,2,4.8,"6","ahp",30,"0"
"982",1,27,2,0.112246,1,1,7.2,"6","ahp",30,"0"
"983",1,28,1,0.188067,3,1,9.4,"6","ahp",30,"0"
"984",1,29,1,0,4,1,9.4,"6","ahp",30,"0"
"985",1,30,1,0.20068,6,1,9.4,"6","ahp",30,"0"
"986",1,31,1,0.170075,3,2,9.4,"6","ahp",30,"0"
"987",1,32,5,0.26001,2,3,5.1,"6","ahp",30,"0"
"988",1,33,3,0.051955,1,2,4.8,"6","ahp",30,"0"
"989",1,34,1,0.253122,1,4,9.4,"6","ahp",30,"0"
"990",1,35,2,0.226614,2,1,7.2,"6","ahp",30,"0"
"991",1,6,2,0.256275,4,1,7.2,"6","it",30,"0"
"992",1,7,1,0.240687,2,1,9.4,"6","it",30,"0"
"993",1,8,1,0.039086,1,4,9.4,"6","it",30,"0"
"994",1,9,1,0.025679,5,1,9.4,"6","it",30,"0"
"995",1,10,2,0.021409,2,1,7.2,"6","it",30,"0"
"996",1,11,5,0.15006,2,2,5.1,"6","it",30,"0"
"997",1,12,1,0,3,2,9.4,"6","it",30,"0"
"998",1,13,5,0.019417,1,3,5.1,"6","it",30,"0"
"999",1,14,5,0.248103,4,2,5.1,"6","it",30,"0"
"1000",1,15,1,0.172285,3,2,9.4,"6","it",30,"0"
"1001",1,16,2,0.281314,6,1,7.2,"6","it",30,"0"
"1002",1,17,3,0.018954,2,2,4.8,"6","it",30,"0"
"1003",1,18,1,0.153668,5,1,9.4,"6","it",30,"0"
"1004",1,19,1,0.081684,4,1,9.4,"6","it",30,"0"
"1005",1,20,1,0.050417,4,1,9.4,"6","it",30,"0"
"1006",1,21,1,0.04174,4,1,9.4,"6","it",30,"0"
"1007",1,22,0,0.014513,4,4,5.5,"6","it",30,"0"
"1008",1,23,1,0.150678,5,2,9.4,"6","it",30,"0"
"1009",1,24,5,0.25793,1,3,5.1,"6","it",30,"0"
"1010",1,25,1,0.151183,10,1,9.4,"6","it",30,"0"
"1011",1,26,3,0.22386,2,2,4.8,"6","it",30,"0"
"1012",1,27,2,0.112246,1,1,7.2,"6","it",30,"0"
"1013",1,28,2,0.188067,7,1,7.2,"6","it",30,"0"
"1014",1,29,1,0.229547,4,1,9.4,"6","it",30,"0"
"1015",1,30,3,0.20068,2,1,4.8,"6","it",30,"0"
"1016",1,31,1,0.170075,3,2,9.4,"6","it",30,"0"
"1017",1,32,1,0.26001,5,1,9.4,"6","it",30,"0"
"1018",1,33,1,0.051955,6,1,9.4,"6","it",30,"0"
"1019",1,34,0,0.253122,1,4,5.5,"6","it",30,"0"
"1020",1,35,1,0.226614,6,1,9.4,"6","it",30,"0"
"1021",1,6,2,0.075134,2,2,7.2,"7","ahp",30,"0"
"1022",1,7,1,0,3,1,9.4,"7","ahp",30,"0"
"1023",1,8,1,0.262681,5,1,9.4,"7","ahp",30,"0"
"1024",1,9,3,0.003682,2,3,4.8,"7","ahp",30,"0"
"1025",1,10,1,0.140968,3,1,9.4,"7","ahp",30,"0"
"1026",1,11,1,0.17338,7,1,9.4,"7","ahp",30,"0"
"1027",1,12,1,0.138959,6,1,9.4,"7","ahp",30,"0"
"1028",1,13,2,0.053567,5,2,7.2,"7","ahp",30,"0"
"1029",1,14,2,0.017022,3,2,7.2,"7","ahp",30,"0"
"1030",1,15,3,0.197654,3,3,4.8,"7","ahp",30,"0"
"1031",1,16,2,0.169853,3,2,7.2,"7","ahp",30,"0"
"1032",1,17,1,0.004011,5,1,9.4,"7","ahp",30,"0"
"1033",1,18,1,0.134397,2,1,9.4,"7","ahp",30,"0"
"1034",1,19,2,0.06818,2,2,7.2,"7","ahp",30,"0"
"1035",1,20,2,0.202902,1,3,7.2,"7","ahp",30,"0"
"1036",1,21,1,0.251523,3,1,9.4,"7","ahp",30,"0"
"1037",1,22,2,0.195365,2,2,7.2,"7","ahp",30,"0"
"1038",1,23,1,0,7,1,9.4,"7","ahp",30,"0"
"1039",1,24,2,0.230038,1,3,7.2,"7","ahp",30,"0"
"1040",1,25,3,0.247631,2,3,4.8,"7","ahp",30,"0"
"1041",1,26,1,0.260906,9,1,9.4,"7","ahp",30,"0"
"1042",1,27,2,0.246687,1,3,7.2,"7","ahp",30,"0"
"1043",1,28,1,0.262182,1,1,9.4,"7","ahp",30,"0"
"1044",1,29,1,0,4,1,9.4,"7","ahp",30,"0"
"1045",1,30,3,0.269644,4,3,4.8,"7","ahp",30,"0"
"1046",1,31,1,0.08937,1,1,9.4,"7","ahp",30,"0"
"1047",1,32,2,0.247945,2,3,7.2,"7","ahp",30,"0"
"1048",1,33,3,0.262829,1,3,4.8,"7","ahp",30,"0"
"1049",1,34,2,0.109114,4,2,7.2,"7","ahp",30,"0"
"1050",1,35,2,0.073611,3,1,7.2,"7","ahp",30,"0"
"1051",1,6,2,0.075134,2,2,7.2,"7","it",30,"0"
"1052",1,7,1,0.014614,3,1,9.4,"7","it",30,"0"
"1053",1,8,0,0.29401,6,2,5.5,"7","it",30,"0"
"1054",1,9,3,0.003682,2,3,4.8,"7","it",30,"0"
"1055",1,10,4,0.140968,2,2,3.9,"7","it",30,"0"
"1056",1,11,1,0.17338,7,1,9.4,"7","it",30,"0"
"1057",1,12,1,0.138959,6,1,9.4,"7","it",30,"0"
"1058",1,13,2,0.053567,5,2,7.2,"7","it",30,"0"
"1059",1,14,2,0.017022,3,2,7.2,"7","it",30,"0"
"1060",1,15,0,0.144302,4,3,5.5,"7","it",30,"0"
"1061",1,16,2,0.169853,3,2,7.2,"7","it",30,"0"
"1062",1,17,0,0.004011,6,2,5.5,"7","it",30,"0"
"1063",1,18,2,0.134397,4,2,7.2,"7","it",30,"0"
"1064",1,19,2,0.095332,2,2,7.2,"7","it",30,"0"
"1065",1,20,1,0.202902,3,1,9.4,"7","it",30,"0"
"1066",1,21,1,0.251523,3,1,9.4,"7","it",30,"0"
"1067",1,22,1,0.195365,6,1,9.4,"7","it",30,"0"
"1068",1,23,5,0.240053,6,1,5.1,"7","it",30,"0"
"1069",1,24,2,0.230038,1,3,7.2,"7","it",30,"0"
"1070",1,25,4,0.247631,1,2,3.9,"7","it",30,"0"
"1071",1,26,2,0.260906,5,1,7.2,"7","it",30,"0"
"1072",1,27,1,0.246687,4,1,9.4,"7","it",30,"0"
"1073",1,28,2,0.262182,3,2,7.2,"7","it",30,"0"
"1074",1,29,2,0.273803,7,1,7.2,"7","it",30,"0"
"1075",1,30,0,0.269644,5,3,5.5,"7","it",30,"0"
"1076",1,31,1,0,1,1,9.4,"7","it",30,"0"
"1077",1,32,3,0.207244,3,1,4.8,"7","it",30,"0"
"1078",1,33,3,0.262829,1,3,4.8,"7","it",30,"0"
"1079",1,34,2,0.109114,4,2,7.2,"7","it",30,"0"
"1080",1,35,2,0.073611,3,1,7.2,"7","it",30,"0"
"1081",1,6,2,0.276065,4,2,7.2,"8","ahp",30,"0"
"1082",1,7,2,0.277119,1,2,7.2,"8","ahp",30,"0"
"1083",1,8,2,0.123154,1,2,7.2,"8","ahp",30,"0"
"1084",1,9,3,0.245257,1,2,4.8,"8","ahp",30,"0"
"1085",1,10,1,0.065616,5,1,9.4,"8","ahp",30,"0"
"1086",1,11,1,0.093175,1,2,9.4,"8","ahp",30,"0"
"1087",1,12,5,0.185728,1,2,5.1,"8","ahp",30,"0"
"1088",1,13,1,0.119187,3,1,9.4,"8","ahp",30,"0"
"1089",1,14,5,0.160872,1,2,5.1,"8","ahp",30,"0"
"1090",1,15,2,0.236804,6,2,7.2,"8","ahp",30,"0"
"1091",1,16,1,0.020299,1,1,9.4,"8","ahp",30,"0"
"1092",1,17,2,0.255356,3,2,7.2,"8","ahp",30,"0"
"1093",1,18,1,0.11243,1,1,9.4,"8","ahp",30,"0"
"1094",1,19,1,0,3,1,9.4,"8","ahp",30,"0"
"1095",1,20,1,0.096442,2,1,9.4,"8","ahp",30,"0"
"1096",1,21,1,0.083759,1,2,9.4,"8","ahp",30,"0"
"1097",1,22,2,0.153907,5,2,7.2,"8","ahp",30,"0"
"1098",1,23,5,0.111869,4,2,5.1,"8","ahp",30,"0"
"1099",1,24,1,0.236581,4,1,9.4,"8","ahp",30,"0"
"1100",1,25,1,0.008097,2,1,9.4,"8","ahp",30,"0"
"1101",1,26,1,0.147519,4,1,9.4,"8","ahp",30,"0"
"1102",1,27,5,0.109776,3,2,5.1,"8","ahp",30,"0"
"1103",1,28,1,0.033306,4,1,9.4,"8","ahp",30,"0"
"1104",1,29,2,0.177431,2,2,7.2,"8","ahp",30,"0"
"1105",1,30,5,0.065247,2,2,5.1,"8","ahp",30,"0"
"1106",1,31,1,0,4,1,9.4,"8","ahp",30,"0"
"1107",1,32,5,0.023945,4,2,5.1,"8","ahp",30,"0"
"1108",1,33,1,0,2,1,9.4,"8","ahp",30,"0"
"1109",1,34,2,0.093601,6,2,7.2,"8","ahp",30,"0"
"1110",1,35,2,0.212987,1,2,7.2,"8","ahp",30,"0"
"1111",1,6,2,0.276065,4,2,7.2,"8","it",30,"0"
"1112",1,7,2,0.277119,1,2,7.2,"8","it",30,"0"
"1113",1,8,1,0.123154,4,1,9.4,"8","it",30,"0"
"1114",1,9,1,0.245257,3,1,9.4,"8","it",30,"0"
"1115",1,10,2,0.065616,5,2,7.2,"8","it",30,"0"
"1116",1,11,0,0.093175,1,3,5.5,"8","it",30,"0"
"1117",1,12,2,0.185728,3,2,7.2,"8","it",30,"0"
"1118",1,13,1,0.204159,3,1,9.4,"8","it",30,"0"
"1119",1,14,5,0.160872,1,2,5.1,"8","it",30,"0"
"1120",1,15,2,0.236804,6,2,7.2,"8","it",30,"0"
"1121",1,16,1,0.020299,1,1,9.4,"8","it",30,"0"
"1122",1,17,1,0.141323,8,1,9.4,"8","it",30,"0"
"1123",1,18,1,0.11243,1,1,9.4,"8","it",30,"0"
"1124",1,19,3,0.050995,3,1,4.8,"8","it",30,"0"
"1125",1,20,1,0.096442,2,1,9.4,"8","it",30,"0"
"1126",1,21,0,0.083759,1,3,5.5,"8","it",30,"0"
"1127",1,22,0,0.153907,5,1,5.5,"8","it",30,"0"
"1128",1,23,5,0.111869,4,2,5.1,"8","it",30,"0"
"1129",1,24,2,0.236581,7,2,7.2,"8","it",30,"0"
"1130",1,25,1,0.008097,2,1,9.4,"8","it",30,"0"
"1131",1,26,2,0.147519,5,2,7.2,"8","it",30,"0"
"1132",1,27,5,0.109776,3,2,5.1,"8","it",30,"0"
"1133",1,28,2,0.033306,5,2,7.2,"8","it",30,"0"
"1134",1,29,2,0.177431,2,2,7.2,"8","it",30,"0"
"1135",1,30,1,0.065247,6,1,9.4,"8","it",30,"0"
"1136",1,31,2,0.200344,3,1,7.2,"8","it",30,"0"
"1137",1,32,5,0.023945,4,2,5.1,"8","it",30,"0"
"1138",1,33,1,0,2,1,9.4,"8","it",30,"0"
"1139",1,34,5,0.093601,6,1,5.1,"8","it",30,"0"
"1140",1,35,5,0.212987,2,2,5.1,"8","it",30,"0"
"1141",1,6,1,0.156613,1,1,9.4,"9","ahp",30,"0"
"1142",1,7,1,0.241011,6,1,9.4,"9","ahp",30,"0"
"1143",1,8,2,0.292493,1,1,7.2,"9","ahp",30,"0"
"1144",1,9,0,0.195446,2,1,5.5,"9","ahp",30,"0"
"1145",1,10,4,0.042494,1,3,3.9,"9","ahp",30,"0"
"1146",1,11,0,0.25978,1,2,5.5,"9","ahp",30,"0"
"1147",1,12,2,0.056009,1,2,7.2,"9","ahp",30,"0"
"1148",1,13,-2,0,0,0,0,"9","ahp",30,"0"
"1149",1,14,1,0,5,1,9.4,"9","ahp",30,"0"
"1150",1,15,0,0.178325,1,3,5.5,"9","ahp",30,"0"
"1151",1,16,1,0,1,1,9.4,"9","ahp",30,"0"
"1152",1,17,0,0.263434,1,3,5.5,"9","ahp",30,"0"
"1153",1,18,2,0.272049,1,2,7.2,"9","ahp",30,"0"
"1154",1,19,2,0.011529,1,2,7.2,"9","ahp",30,"0"
"1155",1,20,4,0.144348,2,3,3.9,"9","ahp",30,"0"
"1156",1,21,4,0.187659,2,3,3.9,"9","ahp",30,"0"
"1157",1,22,2,0.003119,1,2,7.2,"9","ahp",30,"0"
"1158",1,23,2,0.298424,2,1,7.2,"9","ahp",30,"0"
"1159",1,24,0,0.194497,1,2,5.5,"9","ahp",30,"0"
"1160",1,25,2,0.137879,1,1,7.2,"9","ahp",30,"0"
"1161",1,26,1,0.188029,1,1,9.4,"9","ahp",30,"0"
"1162",1,27,1,0.173247,4,1,9.4,"9","ahp",30,"0"
"1163",1,28,1,0.147555,5,1,9.4,"9","ahp",30,"0"
"1164",1,29,1,0.20353,2,1,9.4,"9","ahp",30,"0"
"1165",1,30,0,0,1,2,5.5,"9","ahp",30,"0"
"1166",1,31,4,0.101411,2,2,3.9,"9","ahp",30,"0"
"1167",1,32,0,0.138533,2,2,5.5,"9","ahp",30,"0"
"1168",1,33,0,0,2,2,5.5,"9","ahp",30,"0"
"1169",1,34,4,0.213913,1,3,3.9,"9","ahp",30,"0"
"1170",1,35,1,0.11975,2,1,9.4,"9","ahp",30,"0"
"1171",1,6,0,0.167369,3,2,5.5,"9","it",30,"0"
"1172",1,7,2,0.241011,2,1,7.2,"9","it",30,"0"
"1173",1,8,5,0.292493,7,1,5.1,"9","it",30,"0"
"1174",1,9,5,0.195446,7,1,5.1,"9","it",30,"0"
"1175",1,10,4,0.042494,1,3,3.9,"9","it",30,"0"
"1176",1,11,1,0.25978,3,1,9.4,"9","it",30,"0"
"1177",1,12,2,0.056009,1,2,7.2,"9","it",30,"0"
"1178",1,13,-2,0,0,0,0,"9","it",30,"0"
"1179",1,14,1,0.187662,5,1,9.4,"9","it",30,"0"
"1180",1,15,0,0.178325,1,3,5.5,"9","it",30,"0"
"1181",1,16,3,0.191352,2,1,4.8,"9","it",30,"0"
"1182",1,17,0,0.263434,1,3,5.5,"9","it",30,"0"
"1183",1,18,2,0.272049,1,2,7.2,"9","it",30,"0"
"1184",1,19,2,0.011529,1,2,7.2,"9","it",30,"0"
"1185",1,20,4,0.053629,2,3,3.9,"9","it",30,"0"
"1186",1,21,1,0.187659,5,1,9.4,"9","it",30,"0"
"1187",1,22,2,0.003119,1,2,7.2,"9","it",30,"0"
"1188",1,23,2,0.298424,2,1,7.2,"9","it",30,"0"
"1189",1,24,0,0.194497,1,2,5.5,"9","it",30,"0"
"1190",1,25,4,0.137879,4,1,3.9,"9","it",30,"0"
"1191",1,26,5,0.188029,1,2,5.1,"9","it",30,"0"
"1192",1,27,4,0.173247,3,2,3.9,"9","it",30,"0"
"1193",1,28,1,0.147555,5,1,9.4,"9","it",30,"0"
"1194",1,29,1,0.20353,2,1,9.4,"9","it",30,"0"
"1195",1,30,0,0.233864,1,2,5.5,"9","it",30,"0"
"1196",1,31,3,0.101411,1,1,4.8,"9","it",30,"0"
"1197",1,32,0,0.213516,2,2,5.5,"9","it",30,"0"
"1198",1,33,1,0.168282,4,1,9.4,"9","it",30,"0"
"1199",1,34,1,0.213913,4,1,9.4,"9","it",30,"0"
"1200",1,35,5,0.11975,1,2,5.1,"9","it",30,"0"
