"Iteration","Dst","Src","Accuracy","Completeness","Timeliness","Reliability","run","method","users","speed"
"374",1,19,2,0.4,0.2,0.1,0.3,"13","it",30,"0"
"375",1,20,4,0.356,0.078,0.05,0.3,"13","it",30,"0"
"376",1,21,5,0.4,0.2,0.1,0.3,"13","it",30,"0"
"377",1,22,2,0.4,0.2,0.1,0.3,"13","it",30,"0"
"378",1,23,2,0.3,0.2,0.1,0.225,"13","it",30,"0"
"379",1,24,0,0.4,0.2,0.1,0.3,"13","it",30,"0"
"380",1,25,1,0.3,0.2,0.1,0.225,"13","it",30,"0"
"381",1,26,5,0.4,0.2,0.1,0.3,"13","it",30,"0"
"382",1,27,5,0.3,0.2,0.1,0.225,"13","it",30,"0"
"383",1,28,2,0.3,0.2,0.1,0.225,"13","it",30,"0"
"384",1,29,0,0.4,0.2,0.1,0.3,"13","it",30,"0"
"385",1,30,0,0.4,0.1,0.05,0.3,"13","it",30,"0"
"386",1,31,4,0.356,0.152431,0.087215,0.3,"13","it",30,"0"
"387",1,32,0,0.4,0.1,0.05,0.3,"13","it",30,"0"
"388",1,33,0,0.4,0.1,0.05,0.3,"13","it",30,"0"
"389",1,34,5,0.4,0.2,0.1,0.3,"13","it",30,"0"
"390",1,35,5,0.4,0.2,0.1,0.3,"13","it",30,"0"
"391",1,6,1,0.3,0.2,0.1,0.225,"13","ahp",30,"0"
"392",1,7,2,0.3,0.2,0.1,0.225,"13","ahp",30,"0"
"393",1,8,2,0.3,0.2,0.1,0.225,"13","ahp",30,"0"
"394",1,9,1,0.3,0.126475,0.063238,0.225,"13","ahp",30,"0"
"395",1,10,4,0.356,0.178,0.1,0.3,"13","ahp",30,"0"
"396",1,11,0,0.4,0.197157,0.098578,0.3,"13","ahp",30,"0"
"397",1,12,2,0.4,0.2,0.1,0.3,"13","ahp",30,"0"
"398",1,13,-2,0,0,0,0,"13","ahp",30,"0"
"399",1,14,1,0.3,0.1,0.05,0.225,"13","ahp",30,"0"
"400",1,15,0,0.4,0.2,0.1,0.3,"13","ahp",30,"0"
"401",1,16,1,0.3,0.1,0.05,0.225,"13","ahp",30,"0"
"402",1,17,0,0.4,0.2,0.1,0.3,"13","ahp",30,"0"
"403",1,18,2,0.4,0.2,0.1,0.3,"13","ahp",30,"0"
"404",1,19,2,0.4,0.2,0.1,0.3,"13","ahp",30,"0"
"405",1,20,4,0.356,0.078,0.05,0.3,"13","ahp",30,"0"
"406",1,21,4,0.356,0.178,0.1,0.3,"13","ahp",30,"0"
"407",1,22,2,0.4,0.2,0.1,0.3,"13","ahp",30,"0"
"408",1,23,2,0.3,0.119611,0.059806,0.225,"13","ahp",30,"0"
"409",1,24,0,0.4,0.2,0.1,0.3,"13","ahp",30,"0"
"410",1,25,2,0.3,0.2,0.1,0.225,"13","ahp",30,"0"
"411",1,26,1,0.3,0.2,0.1,0.225,"13","ahp",30,"0"
"412",1,27,1,0.3,0.2,0.1,0.225,"13","ahp",30,"0"
"413",1,28,2,0.3,0.2,0.1,0.225,"13","ahp",30,"0"
"414",1,29,1,0.3,0.2,0.1,0.225,"13","ahp",30,"0"
"415",1,30,0,0.4,0.1,0.05,0.3,"13","ahp",30,"0"
"416",1,31,4,0.356,0.172376,0.097188,0.3,"13","ahp",30,"0"
"417",1,32,0,0.4,0.1,0.05,0.3,"13","ahp",30,"0"
"418",1,33,0,0.4,0.1,0.05,0.3,"13","ahp",30,"0"
"419",1,34,4,0.356,0.178,0.1,0.3,"13","ahp",30,"0"
"420",1,35,5,0.4,0.2,0.1,0.3,"13","ahp",30,"0"
"421",1,6,2,0.4,0.1,0.05,0.3,"14","it",30,"0"
"422",1,7,0,0.4,0.2,0.1,0.3,"14","it",30,"0"
"423",1,8,-2,0,0,0,0,"14","it",30,"0"
"424",1,9,1,0.4,0.114844,0.057422,0.3,"14","it",30,"0"
"425",1,10,0,0.4,0.2,0.1,0.3,"14","it",30,"0"
"426",1,11,0,0.4,0.2,0.1,0.3,"14","it",30,"0"
"427",1,12,1,0.3,0.2,0.1,0.225,"14","it",30,"0"
"428",1,13,5,0.3,0.2,0.1,0.225,"14","it",30,"0"
"429",1,14,0,0.4,0.2,0.1,0.3,"14","it",30,"0"
"430",1,15,1,0.4,0.2,0.1,0.3,"14","it",30,"0"
"431",1,16,2,0.4,0.2,0.1,0.3,"14","it",30,"0"
"432",1,17,2,0.3,0.2,0.1,0.225,"14","it",30,"0"
"433",1,18,2,0.4,0.1,0.05,0.3,"14","it",30,"0"
"434",1,19,0,0.3,0.2,0.1,0.225,"14","it",30,"0"
"435",1,20,5,0.3,0.2,0.1,0.225,"14","it",30,"0"
"436",1,21,2,0.4,0.2,0.1,0.3,"14","it",30,"0"
"437",1,22,3,0.292,0.196,0.1,0.225,"14","it",30,"0"
"438",1,23,0,0.4,0.2,0.1,0.3,"14","it",30,"0"
"439",1,24,2,0.4,0.106323,0.053162,0.3,"14","it",30,"0"
"440",1,25,1,0.4,0.1,0.05,0.3,"14","it",30,"0"
"441",1,26,0,0.3,0.2,0.1,0.225,"14","it",30,"0"
"442",1,27,5,0.3,0.2,0.1,0.225,"14","it",30,"0"
"443",1,28,2,0.4,0.1,0.05,0.3,"14","it",30,"0"
"444",1,29,3,0.292,0.196,0.1,0.225,"14","it",30,"0"
"445",1,30,5,0.4,0.193381,0.09669,0.3,"14","it",30,"0"
"446",1,31,3,0.292,0.196,0.1,0.225,"14","it",30,"0"
"447",1,32,0,0.3,0.128571,0.064286,0.225,"14","it",30,"0"
"448",1,33,5,0.3,0.2,0.1,0.225,"14","it",30,"0"
"449",1,34,2,0.4,0.2,0.1,0.3,"14","it",30,"0"
"450",1,35,2,0.4,0.1,0.05,0.3,"14","it",30,"0"
"451",1,6,2,0.4,0.1,0.05,0.3,"14","ahp",30,"0"
"452",1,7,5,0.4,0.2,0.1,0.3,"14","ahp",30,"0"
"453",1,8,-2,0,0,0,0,"14","ahp",30,"0"
"454",1,9,1,0.4,0.1,0.05,0.3,"14","ahp",30,"0"
"455",1,10,0,0.4,0.2,0.1,0.3,"14","ahp",30,"0"
"456",1,11,4,0.356,0.178,0.1,0.3,"14","ahp",30,"0"
"457",1,12,1,0.3,0.2,0.1,0.225,"14","ahp",30,"0"
"458",1,13,1,0.3,0.1,0.05,0.225,"14","ahp",30,"0"
"459",1,14,0,0.4,0.2,0.1,0.3,"14","ahp",30,"0"
"460",1,15,1,0.4,0.2,0.1,0.3,"14","ahp",30,"0"
"461",1,16,1,0.4,0.1,0.05,0.3,"14","ahp",30,"0"
"462",1,17,1,0.3,0.1,0.05,0.225,"14","ahp",30,"0"
"463",1,18,3,0.292,0.196,0.1,0.225,"14","ahp",30,"0"
"464",1,19,2,0.3,0.176316,0.088158,0.225,"14","ahp",30,"0"
"465",1,20,1,0.3,0.145072,0.072536,0.225,"14","ahp",30,"0"
"466",1,21,2,0.4,0.2,0.1,0.3,"14","ahp",30,"0"
"467",1,22,1,0.3,0.1,0.05,0.225,"14","ahp",30,"0"
"468",1,23,0,0.4,0.2,0.1,0.3,"14","ahp",30,"0"
"469",1,24,1,0.4,0.1,0.05,0.3,"14","ahp",30,"0"
"470",1,25,1,0.4,0.1,0.05,0.3,"14","ahp",30,"0"
"471",1,26,1,0.3,0.1,0.05,0.225,"14","ahp",30,"0"
"472",1,27,1,0.3,0.2,0.1,0.225,"14","ahp",30,"0"
"473",1,28,1,0.4,0.1,0.05,0.3,"14","ahp",30,"0"
"474",1,29,3,0.292,0.196,0.1,0.225,"14","ahp",30,"0"
"475",1,30,4,0.356,0.178,0.1,0.3,"14","ahp",30,"0"
"476",1,31,1,0.3,0.1,0.05,0.225,"14","ahp",30,"0"
"477",1,32,2,0.3,0.1,0.05,0.225,"14","ahp",30,"0"
"478",1,33,1,0.3,0.2,0.1,0.225,"14","ahp",30,"0"
"479",1,34,1,0.4,0.1,0.05,0.3,"14","ahp",30,"0"
"480",1,35,1,0.4,0.1,0.05,0.3,"14","ahp",30,"0"
"481",1,6,5,0.4,0.2,0.1,0.3,"15","it",30,"0"
"482",1,7,-2,0,0,0,0,"15","it",30,"0"
"483",1,8,5,0.3,0.2,0.1,0.225,"15","it",30,"0"
"484",1,9,5,0.4,0.2,0.1,0.3,"15","it",30,"0"
"485",1,10,0,0.3,0.2,0.1,0.225,"15","it",30,"0"
"486",1,11,0,0.3,0.2,0.1,0.225,"15","it",30,"0"
"487",1,12,3,0.292,0.11343,0.058715,0.225,"15","it",30,"0"
"488",1,13,5,0.3,0.2,0.1,0.225,"15","it",30,"0"
"489",1,14,3,0.392,0.196,0.1,0.3,"15","it",30,"0"
"490",1,15,0,0.3,0.2,0.1,0.225,"15","it",30,"0"
"491",1,16,0,0.3,0.2,0.1,0.225,"15","it",30,"0"
"492",1,17,5,0.3,0.2,0.1,0.225,"15","it",30,"0"
"493",1,18,-2,0,0,0,0,"15","it",30,"0"
"494",1,19,2,0.3,0.2,0.1,0.225,"15","it",30,"0"
"495",1,20,0,0.3,0.2,0.1,0.225,"15","it",30,"0"
"496",1,21,-2,0,0,0,0,"15","it",30,"0"
"497",1,22,5,0.4,0.2,0.1,0.3,"15","it",30,"0"
"498",1,23,2,0.3,0.2,0.1,0.225,"15","it",30,"0"
"499",1,24,5,0.3,0.2,0.1,0.225,"15","it",30,"0"
"500",1,25,5,0.3,0.2,0.1,0.225,"15","it",30,"0"
"501",1,26,3,0.392,0.196,0.1,0.3,"15","it",30,"0"
"502",1,27,0,0.3,0.2,0.1,0.225,"15","it",30,"0"
"503",1,28,3,0.392,0.196,0.1,0.3,"15","it",30,"0"
"504",1,29,5,0.4,0.2,0.1,0.3,"15","it",30,"0"
"505",1,30,0,0.3,0.151639,0.075819,0.225,"15","it",30,"0"
"506",1,31,0,0.3,0.2,0.1,0.225,"15","it",30,"0"
"507",1,32,5,0.4,0.107136,0.053568,0.3,"15","it",30,"0"
"508",1,33,2,0.3,0.2,0.1,0.225,"15","it",30,"0"
"509",1,34,1,0.4,0.2,0.1,0.3,"15","it",30,"0"
"510",1,35,3,0.392,0.196,0.1,0.3,"15","it",30,"0"
"511",1,6,1,0.4,0.151648,0.075824,0.3,"15","ahp",30,"0"
"512",1,7,-2,0,0,0,0,"15","ahp",30,"0"
"513",1,8,2,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"514",1,9,1,0.4,0.2,0.1,0.3,"15","ahp",30,"0"
"515",1,10,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"516",1,11,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"517",1,12,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"518",1,13,1,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"519",1,14,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"520",1,15,1,0.3,0.193268,0.096634,0.225,"15","ahp",30,"0"
"521",1,16,0,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"522",1,17,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"523",1,18,-2,0,0,0,0,"15","ahp",30,"0"
"524",1,19,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"525",1,20,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"526",1,21,-2,0,0,0,0,"15","ahp",30,"0"
"527",1,22,1,0.4,0.1,0.05,0.3,"15","ahp",30,"0"
"528",1,23,0,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"529",1,24,1,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"530",1,25,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"531",1,26,4,0.356,0.178,0.1,0.3,"15","ahp",30,"0"
"532",1,27,0,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"533",1,28,3,0.392,0.196,0.1,0.3,"15","ahp",30,"0"
"534",1,29,1,0.4,0.1,0.05,0.3,"15","ahp",30,"0"
"535",1,30,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"536",1,31,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"537",1,32,1,0.4,0.1,0.05,0.3,"15","ahp",30,"0"
"538",1,33,1,0.3,0.1,0.05,0.225,"15","ahp",30,"0"
"539",1,34,1,0.4,0.2,0.1,0.3,"15","ahp",30,"0"
"540",1,35,4,0.356,0.178,0.1,0.3,"15","ahp",30,"0"
"541",1,6,3,0.292,0.196,0.1,0.225,"16","it",30,"0"
"542",1,7,5,0.4,0.2,0.1,0.3,"16","it",30,"0"
"543",1,8,0,0.3,0.2,0.1,0.225,"16","it",30,"0"
"544",1,9,5,0.4,0.1,0.05,0.3,"16","it",30,"0"
"545",1,10,5,0.3,0.2,0.1,0.225,"16","it",30,"0"
"546",1,11,5,0.4,0.1,0.05,0.3,"16","it",30,"0"
"547",1,12,5,0.4,0.1,0.05,0.3,"16","it",30,"0"
"548",1,13,5,0.3,0.2,0.1,0.225,"16","it",30,"0"
"549",1,14,4,0.256,0.178,0.1,0.225,"16","it",30,"0"
"550",1,15,2,0.4,0.2,0.1,0.3,"16","it",30,"0"
"551",1,16,5,0.4,0.190736,0.095368,0.3,"16","it",30,"0"
"552",1,17,0,0.3,0.2,0.1,0.225,"16","it",30,"0"
"553",1,18,2,0.4,0.1,0.05,0.3,"16","it",30,"0"
"554",1,19,0,0.3,0.2,0.1,0.225,"16","it",30,"0"
"555",1,20,2,0.4,0.140872,0.070436,0.3,"16","it",30,"0"
"556",1,21,1,0.3,0.141111,0.070556,0.225,"16","it",30,"0"
"557",1,22,2,0.4,0.1,0.05,0.3,"16","it",30,"0"
"558",1,23,2,0.4,0.1,0.05,0.3,"16","it",30,"0"
"559",1,24,0,0.4,0.2,0.1,0.3,"16","it",30,"0"
"560",1,25,5,0.4,0.2,0.1,0.3,"16","it",30,"0"
"561",1,26,2,0.4,0.2,0.1,0.3,"16","it",30,"0"
"562",1,27,0,0.4,0.2,0.1,0.3,"16","it",30,"0"
"563",1,28,5,0.4,0.1,0.05,0.3,"16","it",30,"0"
"564",1,29,5,0.4,0.1,0.05,0.3,"16","it",30,"0"
"565",1,30,2,0.4,0.2,0.1,0.3,"16","it",30,"0"
"566",1,31,4,0.256,0.178,0.1,0.225,"16","it",30,"0"
"567",1,32,2,0.4,0.2,0.1,0.3,"16","it",30,"0"
"568",1,33,2,0.4,0.1,0.05,0.3,"16","it",30,"0"
"569",1,34,5,0.4,0.1,0.05,0.3,"16","it",30,"0"
"570",1,35,5,0.4,0.1,0.05,0.3,"16","it",30,"0"
"571",1,6,2,0.3,0.1,0.05,0.225,"16","ahp",30,"0"
"572",1,7,1,0.3,0.2,0.1,0.225,"16","ahp",30,"0"
"573",1,8,1,0.3,0.2,0.1,0.225,"16","ahp",30,"0"
"574",1,9,1,0.3,0.1,0.05,0.225,"16","ahp",30,"0"
"575",1,10,1,0.3,0.2,0.1,0.225,"16","ahp",30,"0"
"576",1,11,5,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"577",1,12,5,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"578",1,13,2,0.3,0.2,0.1,0.225,"16","ahp",30,"0"
"579",1,14,4,0.256,0.178,0.1,0.225,"16","ahp",30,"0"
"580",1,15,2,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"581",1,16,1,0.3,0.2,0.1,0.225,"16","ahp",30,"0"
"582",1,17,1,0.3,0.2,0.1,0.225,"16","ahp",30,"0"
"583",1,18,4,0.356,0.178,0.1,0.3,"16","ahp",30,"0"
"584",1,19,2,0.3,0.111525,0.055762,0.225,"16","ahp",30,"0"
"585",1,20,3,0.392,0.196,0.1,0.3,"16","ahp",30,"0"
"586",1,21,2,0.3,0.1,0.05,0.225,"16","ahp",30,"0"
"587",1,22,1,0.3,0.1,0.05,0.225,"16","ahp",30,"0"
"588",1,23,2,0.4,0.1,0.05,0.3,"16","ahp",30,"0"
"589",1,24,0,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"590",1,25,4,0.356,0.178,0.1,0.3,"16","ahp",30,"0"
"591",1,26,2,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"592",1,27,0,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"593",1,28,1,0.3,0.1,0.05,0.225,"16","ahp",30,"0"
"594",1,29,5,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"595",1,30,2,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"596",1,31,5,0.3,0.2,0.1,0.225,"16","ahp",30,"0"
"597",1,32,3,0.392,0.196,0.1,0.3,"16","ahp",30,"0"
"598",1,33,1,0.3,0.137648,0.068824,0.225,"16","ahp",30,"0"
"599",1,34,1,0.3,0.1,0.05,0.225,"16","ahp",30,"0"
"600",1,35,1,0.3,0.1,0.05,0.225,"16","ahp",30,"0"
"601",1,6,1,0.4,0.2,0.1,0.3,"17","it",30,"0"
"602",1,7,2,0.4,0.1,0.05,0.3,"17","it",30,"0"
"603",1,8,4,0.256,0.178,0.1,0.225,"17","it",30,"0"
"604",1,9,5,0.3,0.2,0.1,0.225,"17","it",30,"0"
"605",1,10,2,0.4,0.2,0.1,0.3,"17","it",30,"0"
"606",1,11,1,0.3,0.2,0.1,0.225,"17","it",30,"0"
"607",1,12,1,0.4,0.2,0.1,0.3,"17","it",30,"0"
"608",1,13,0,0.4,0.2,0.1,0.3,"17","it",30,"0"
"609",1,14,1,0.3,0.2,0.1,0.225,"17","it",30,"0"
"610",1,15,5,0.4,0.2,0.1,0.3,"17","it",30,"0"
"611",1,16,2,0.4,0.102083,0.051042,0.3,"17","it",30,"0"
"612",1,17,0,0.3,0.2,0.1,0.225,"17","it",30,"0"
"613",1,18,2,0.4,0.2,0.1,0.3,"17","it",30,"0"
"614",1,19,5,0.3,0.2,0.1,0.225,"17","it",30,"0"
"615",1,20,1,0.3,0.2,0.1,0.225,"17","it",30,"0"
"616",1,21,5,0.4,0.2,0.1,0.3,"17","it",30,"0"
"617",1,22,2,0.4,0.1,0.05,0.3,"17","it",30,"0"
"618",1,23,0,0.4,0.2,0.1,0.3,"17","it",30,"0"
"619",1,24,5,0.3,0.2,0.1,0.225,"17","it",30,"0"
"620",1,25,5,0.4,0.2,0.1,0.3,"17","it",30,"0"
"621",1,26,2,0.4,0.1,0.05,0.3,"17","it",30,"0"
"622",1,27,0,0.3,0.2,0.1,0.225,"17","it",30,"0"
"623",1,28,2,0.3,0.2,0.1,0.225,"17","it",30,"0"
"624",1,29,4,0.256,0.178,0.1,0.225,"17","it",30,"0"
"625",1,30,2,0.4,0.2,0.1,0.3,"17","it",30,"0"
"626",1,31,2,0.4,0.2,0.1,0.3,"17","it",30,"0"
"627",1,32,2,0.4,0.2,0.1,0.3,"17","it",30,"0"
"628",1,33,1,0.4,0.15856,0.07928,0.3,"17","it",30,"0"
"629",1,34,2,0.4,0.2,0.1,0.3,"17","it",30,"0"
"630",1,35,5,0.3,0.2,0.1,0.225,"17","it",30,"0"
"631",1,6,1,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"632",1,7,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"633",1,8,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"634",1,9,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"635",1,10,2,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"636",1,11,1,0.3,0.2,0.1,0.225,"17","ahp",30,"0"
"637",1,12,1,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"638",1,13,5,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"639",1,14,1,0.3,0.2,0.1,0.225,"17","ahp",30,"0"
"640",1,15,5,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"641",1,16,1,0.4,0.1,0.05,0.3,"17","ahp",30,"0"
"642",1,17,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"643",1,18,1,0.4,0.1,0.05,0.3,"17","ahp",30,"0"
"644",1,19,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"645",1,20,1,0.3,0.2,0.1,0.225,"17","ahp",30,"0"
"646",1,21,0,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"647",1,22,1,0.4,0.1,0.05,0.3,"17","ahp",30,"0"
"648",1,23,0,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"649",1,24,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"650",1,25,5,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"651",1,26,1,0.4,0.1,0.05,0.3,"17","ahp",30,"0"
"652",1,27,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"653",1,28,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"654",1,29,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"655",1,30,1,0.4,0.1,0.05,0.3,"17","ahp",30,"0"
"656",1,31,1,0.4,0.15272,0.07636,0.3,"17","ahp",30,"0"
"657",1,32,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"658",1,33,1,0.4,0.1,0.05,0.3,"17","ahp",30,"0"
"659",1,34,1,0.4,0.1,0.05,0.3,"17","ahp",30,"0"
"660",1,35,1,0.3,0.1,0.05,0.225,"17","ahp",30,"0"
"661",1,6,2,0.3,0.2,0.1,0.225,"18","it",30,"0"
"662",1,7,5,0.4,0.1,0.05,0.3,"18","it",30,"0"
"663",1,8,2,0.3,0.169231,0.084615,0.225,"18","it",30,"0"
"664",1,9,5,0.4,0.1,0.05,0.3,"18","it",30,"0"
"665",1,10,2,0.3,0.2,0.1,0.225,"18","it",30,"0"
"666",1,11,2,0.3,0.2,0.1,0.225,"18","it",30,"0"
"667",1,12,5,0.4,0.1,0.05,0.3,"18","it",30,"0"
"668",1,13,5,0.4,0.2,0.1,0.3,"18","it",30,"0"
"669",1,14,0,0.4,0.167133,0.083566,0.3,"18","it",30,"0"
"670",1,15,5,0.4,0.2,0.1,0.3,"18","it",30,"0"
"671",1,16,5,0.4,0.2,0.1,0.3,"18","it",30,"0"
"672",1,17,5,0.4,0.136936,0.068468,0.3,"18","it",30,"0"
"673",1,18,0,0.4,0.2,0.1,0.3,"18","it",30,"0"
"674",1,19,5,0.4,0.2,0.1,0.3,"18","it",30,"0"
"675",1,20,2,0.4,0.2,0.1,0.3,"18","it",30,"0"
"676",1,21,2,0.4,0.2,0.1,0.3,"18","it",30,"0"
"677",1,22,5,0.4,0.2,0.1,0.3,"18","it",30,"0"
"678",1,23,0,0.4,0.2,0.1,0.3,"18","it",30,"0"
"679",1,24,4,0.256,0.178,0.1,0.225,"18","it",30,"0"
"680",1,25,5,0.4,0.1,0.05,0.3,"18","it",30,"0"
"681",1,26,2,0.4,0.2,0.1,0.3,"18","it",30,"0"
"682",1,27,5,0.4,0.2,0.1,0.3,"18","it",30,"0"
"683",1,28,5,0.4,0.2,0.1,0.3,"18","it",30,"0"
"684",1,29,5,0.4,0.2,0.1,0.3,"18","it",30,"0"
"685",1,30,5,0.4,0.1,0.05,0.3,"18","it",30,"0"
"686",1,31,5,0.4,0.1,0.05,0.3,"18","it",30,"0"
"687",1,32,5,0.4,0.1,0.05,0.3,"18","it",30,"0"
"688",1,33,4,0.256,0.178,0.1,0.225,"18","it",30,"0"
"689",1,34,5,0.4,0.1,0.05,0.3,"18","it",30,"0"
"690",1,35,5,0.4,0.1,0.05,0.3,"18","it",30,"0"
"691",1,6,1,0.3,0.1,0.05,0.225,"18","ahp",30,"0"
"692",1,7,4,0.356,0.178,0.1,0.3,"18","ahp",30,"0"
"693",1,8,1,0.3,0.1,0.05,0.225,"18","ahp",30,"0"
"694",1,9,1,0.3,0.1,0.05,0.225,"18","ahp",30,"0"
"695",1,10,1,0.3,0.1,0.05,0.225,"18","ahp",30,"0"
"696",1,11,1,0.3,0.1,0.05,0.225,"18","ahp",30,"0"
"697",1,12,5,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"698",1,13,4,0.356,0.178,0.1,0.3,"18","ahp",30,"0"
"699",1,14,2,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"700",1,15,1,0.3,0.2,0.1,0.225,"18","ahp",30,"0"
"701",1,16,5,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"702",1,17,1,0.3,0.1,0.05,0.225,"18","ahp",30,"0"
"703",1,18,2,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"704",1,19,5,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"705",1,20,2,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"706",1,21,2,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"707",1,22,5,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"708",1,23,2,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"709",1,24,1,0.3,0.1,0.05,0.225,"18","ahp",30,"0"
"710",1,25,4,0.356,0.178,0.1,0.3,"18","ahp",30,"0"
"711",1,26,2,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"712",1,27,1,0.3,0.109091,0.054545,0.225,"18","ahp",30,"0"
"713",1,28,5,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"714",1,29,1,0.3,0.1,0.05,0.225,"18","ahp",30,"0"
"715",1,30,5,0.4,0.112213,0.056107,0.3,"18","ahp",30,"0"
"716",1,31,4,0.356,0.178,0.1,0.3,"18","ahp",30,"0"
"717",1,32,4,0.356,0.178,0.1,0.3,"18","ahp",30,"0"
"718",1,33,4,0.256,0.178,0.1,0.225,"18","ahp",30,"0"
"719",1,34,5,0.4,0.1,0.05,0.3,"18","ahp",30,"0"
"720",1,35,5,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"721",1,6,5,0.4,0.2,0.1,0.3,"19","it",30,"0"
"722",1,7,2,0.4,0.2,0.1,0.3,"19","it",30,"0"
"723",1,8,0,0.4,0.2,0.1,0.3,"19","it",30,"0"
"724",1,9,1,0.4,0.2,0.1,0.3,"19","it",30,"0"
"725",1,10,0,0.4,0.2,0.1,0.3,"19","it",30,"0"
"726",1,11,2,0.3,0.2,0.1,0.225,"19","it",30,"0"
"727",1,12,1,0.3,0.2,0.1,0.225,"19","it",30,"0"
"728",1,13,5,0.4,0.119404,0.059702,0.3,"19","it",30,"0"
"729",1,14,0,0.3,0.2,0.1,0.225,"19","it",30,"0"
"730",1,15,1,0.4,0.1,0.05,0.3,"19","it",30,"0"
"731",1,16,0,0.4,0.2,0.1,0.3,"19","it",30,"0"
"732",1,17,5,0.4,0.2,0.1,0.3,"19","it",30,"0"
"733",1,18,0,0.4,0.2,0.1,0.3,"19","it",30,"0"
"734",1,19,1,0.4,0.1,0.05,0.3,"19","it",30,"0"
"735",1,20,1,0.4,0.175695,0.087848,0.3,"19","it",30,"0"
"736",1,21,1,0.4,0.1,0.05,0.3,"19","it",30,"0"
"737",1,22,0,0.4,0.2,0.1,0.3,"19","it",30,"0"
"738",1,23,0,0.4,0.154386,0.077193,0.3,"19","it",30,"0"
"739",1,24,5,0.4,0.2,0.1,0.3,"19","it",30,"0"
"740",1,25,2,0.3,0.2,0.1,0.225,"19","it",30,"0"
"741",1,26,2,0.3,0.2,0.1,0.225,"19","it",30,"0"
"742",1,27,0,0.4,0.1,0.05,0.3,"19","it",30,"0"
"743",1,28,2,0.3,0.2,0.1,0.225,"19","it",30,"0"
"744",1,29,0,0.4,0.2,0.1,0.3,"19","it",30,"0"
"745",1,30,0,0.4,0.2,0.1,0.3,"19","it",30,"0"
"746",1,31,0,0.4,0.126316,0.063158,0.3,"19","it",30,"0"
"747",1,32,2,0.3,0.2,0.1,0.225,"19","it",30,"0"
"748",1,33,1,0.3,0.2,0.1,0.225,"19","it",30,"0"
"749",1,34,5,0.3,0.2,0.1,0.225,"19","it",30,"0"
"750",1,35,0,0.4,0.2,0.1,0.3,"19","it",30,"0"
